DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_WAC,DEST_WAC,DEP_DELAY,DEP_DEL15,ARR_DEL15,DISTANCE
1,4,23,36,-6.00,0.00,0.00,366.00
1,4,23,36,-6.00,0.00,0.00,481.00
1,4,23,36,-6.00,0.00,0.00,509.00
1,4,23,36,-5.00,0.00,0.00,337.00
1,4,23,36,-5.00,0.00,0.00,449.00
1,4,23,36,-4.00,0.00,0.00,413.00
1,4,23,36,-4.00,0.00,0.00,449.00
1,4,23,36,-4.00,0.00,0.00,509.00
1,4,23,36,-3.00,0.00,0.00,366.00
1,4,23,36,-3.00,0.00,0.00,449.00
1,4,23,36,-2.00,0.00,0.00,366.00
1,4,23,36,-2.00,0.00,0.00,413.00
1,4,23,36,-2.00,0.00,0.00,449.00
1,4,23,36,-2.00,0.00,0.00,449.00
1,4,23,36,-2.00,0.00,0.00,449.00
1,4,23,36,1.00,0.00,0.00,449.00
1,4,23,36,1.00,0.00,0.00,449.00
1,4,23,36,2.00,0.00,0.00,366.00
1,4,23,36,4.00,0.00,0.00,413.00
1,4,23,36,15.00,1.00,0.00,509.00
1,4,23,36,39.00,1.00,1.00,449.00
1,4,23,36,84.00,1.00,1.00,328.00
1,4,23,37,-3.00,0.00,0.00,550.00
1,4,23,37,2.00,0.00,0.00,515.00
1,4,23,37,7.00,0.00,0.00,473.00
1,4,23,37,31.00,1.00,1.00,550.00
1,4,23,38,-12.00,0.00,1.00,204.00
1,4,23,38,-10.00,0.00,0.00,119.00
1,4,23,38,-10.00,0.00,0.00,204.00
1,4,23,38,-8.00,0.00,0.00,204.00
1,4,23,38,-7.00,0.00,0.00,204.00
1,4,23,38,-6.00,0.00,0.00,182.00
1,4,23,38,-6.00,0.00,0.00,182.00
1,4,23,38,-6.00,0.00,0.00,204.00
1,4,23,38,-5.00,0.00,0.00,182.00
1,4,23,38,-3.00,0.00,1.00,212.00
1,4,23,38,0.00,0.00,0.00,119.00
1,4,23,38,77.00,1.00,1.00,119.00
1,4,23,41,,,,678.00
1,4,23,41,-15.00,0.00,0.00,487.00
1,4,23,41,-10.00,0.00,0.00,413.00
1,4,23,41,-10.00,0.00,0.00,594.00
1,4,23,41,-10.00,0.00,0.00,678.00
1,4,23,41,-9.00,0.00,0.00,413.00
1,4,23,41,-9.00,0.00,0.00,678.00
1,4,23,41,-8.00,0.00,0.00,678.00
1,4,23,41,-7.00,0.00,0.00,413.00
1,4,23,41,-6.00,0.00,0.00,402.00
1,4,23,41,-6.00,0.00,0.00,678.00
1,4,23,41,-5.00,0.00,0.00,402.00
1,4,23,41,-5.00,0.00,0.00,413.00
1,4,23,41,-5.00,0.00,0.00,594.00
1,4,23,41,-5.00,0.00,0.00,678.00
1,4,23,41,-4.00,0.00,0.00,413.00
1,4,23,41,-4.00,0.00,0.00,594.00
1,4,23,41,-4.00,0.00,0.00,655.00
1,4,23,41,-4.00,0.00,0.00,678.00
1,4,23,41,-4.00,0.00,0.00,678.00
1,4,23,41,-4.00,0.00,0.00,678.00
1,4,23,41,-3.00,0.00,0.00,402.00
1,4,23,41,-2.00,0.00,0.00,632.00
1,4,23,41,-2.00,0.00,0.00,668.00
1,4,23,41,7.00,0.00,0.00,668.00
1,4,23,41,9.00,0.00,0.00,413.00
1,4,23,41,10.00,0.00,0.00,668.00
1,4,23,41,19.00,1.00,0.00,668.00
1,4,23,41,31.00,1.00,1.00,668.00
1,4,23,41,52.00,1.00,1.00,402.00
1,4,23,42,-6.00,0.00,0.00,588.00
1,4,23,42,-4.00,0.00,0.00,588.00
1,4,23,42,7.00,0.00,0.00,588.00
1,4,23,43,-9.00,0.00,0.00,201.00
1,4,23,43,-9.00,0.00,0.00,573.00
1,4,23,43,-6.00,0.00,0.00,201.00
1,4,23,43,-6.00,0.00,0.00,371.00
1,4,23,43,-6.00,0.00,0.00,453.00
1,4,23,43,-5.00,0.00,0.00,201.00
1,4,23,43,-5.00,0.00,0.00,453.00
1,4,23,43,-3.00,0.00,0.00,453.00
1,4,23,43,-1.00,0.00,0.00,301.00
1,4,23,43,0.00,0.00,0.00,453.00
1,4,23,43,10.00,0.00,0.00,453.00
1,4,23,43,11.00,0.00,0.00,453.00
1,4,23,43,53.00,1.00,1.00,453.00
1,4,23,44,-10.00,0.00,0.00,406.00
1,4,23,44,-8.00,0.00,0.00,363.00
1,4,23,44,-8.00,0.00,0.00,363.00
1,4,23,44,-7.00,0.00,0.00,477.00
1,4,23,44,-5.00,0.00,0.00,406.00
1,4,23,44,120.00,1.00,,406.00
1,4,23,45,-8.00,0.00,0.00,764.00
1,4,23,45,-7.00,0.00,0.00,690.00
1,4,23,51,-9.00,0.00,0.00,772.00
1,4,23,52,-13.00,0.00,0.00,507.00
1,4,23,52,-13.00,0.00,0.00,507.00
1,4,23,52,-8.00,0.00,0.00,576.00
1,4,23,52,42.00,1.00,1.00,507.00
1,4,23,54,-16.00,0.00,0.00,462.00
1,4,23,54,-12.00,0.00,0.00,554.00
1,4,23,54,-12.00,0.00,0.00,675.00
1,4,23,54,-10.00,0.00,0.00,685.00
1,4,23,54,-8.00,0.00,0.00,675.00
1,4,23,54,-7.00,0.00,0.00,675.00
1,4,23,54,-7.00,0.00,0.00,675.00
1,4,23,54,-5.00,0.00,0.00,675.00
1,4,23,54,-5.00,0.00,0.00,675.00
1,4,23,54,-4.00,0.00,0.00,462.00
1,4,23,54,-3.00,0.00,0.00,875.00
1,4,23,54,12.00,0.00,0.00,462.00
1,4,23,54,20.00,1.00,0.00,675.00
1,4,23,54,23.00,1.00,0.00,675.00
1,4,23,63,-6.00,0.00,0.00,980.00
1,4,23,63,-5.00,0.00,0.00,980.00
1,4,23,63,-4.00,0.00,0.00,980.00
1,4,23,63,-3.00,0.00,0.00,726.00
1,4,23,63,-2.00,0.00,0.00,980.00
1,4,23,63,-1.00,0.00,0.00,726.00
1,4,23,63,-1.00,0.00,0.00,726.00
1,4,23,64,-8.00,0.00,0.00,1038.00
1,4,23,64,-4.00,0.00,0.00,814.00
1,4,23,64,2.00,0.00,0.00,814.00
1,4,23,64,19.00,1.00,0.00,814.00
1,4,23,64,21.00,1.00,0.00,554.00
1,4,23,72,-7.00,0.00,0.00,1089.00
1,4,23,72,195.00,1.00,1.00,1089.00
1,4,23,74,-9.00,0.00,0.00,1430.00
1,4,23,74,-8.00,0.00,0.00,1067.00
1,4,23,74,-7.00,0.00,0.00,1117.00
1,4,23,74,-5.00,0.00,0.00,1117.00
1,4,23,74,-2.00,0.00,0.00,1060.00
1,4,23,74,-2.00,0.00,0.00,1067.00
1,4,23,74,-2.00,0.00,0.00,1231.00
1,4,23,74,-2.00,0.00,0.00,1303.00
1,4,23,74,-2.00,0.00,0.00,1303.00
1,4,23,74,-2.00,0.00,0.00,1303.00
1,4,23,74,-2.00,0.00,0.00,1325.00
1,4,23,74,-1.00,0.00,0.00,1303.00
1,4,23,74,0.00,0.00,0.00,1067.00
1,4,23,74,0.00,0.00,0.00,1303.00
1,4,23,74,0.00,0.00,0.00,1325.00
1,4,23,74,5.00,0.00,0.00,1303.00
1,4,23,74,17.00,1.00,1.00,1303.00
1,4,23,74,29.00,1.00,1.00,1117.00
1,4,23,74,53.00,1.00,1.00,1303.00
1,4,23,74,57.00,1.00,1.00,1430.00
1,4,23,74,63.00,1.00,1.00,1325.00
1,4,23,74,68.00,1.00,1.00,1067.00
1,4,23,74,90.00,1.00,1.00,1303.00
1,4,23,74,186.00,1.00,1.00,1325.00
1,4,23,81,-7.00,0.00,0.00,2075.00
1,4,23,81,-5.00,0.00,0.00,2075.00
1,4,23,81,-2.00,0.00,0.00,1814.00
1,4,23,81,-1.00,0.00,0.00,2075.00
1,4,23,81,0.00,0.00,0.00,2075.00
1,4,23,81,10.00,0.00,0.00,2075.00
1,4,23,81,11.00,0.00,1.00,2075.00
1,4,23,81,214.00,1.00,1.00,2075.00
1,4,23,82,-7.00,0.00,0.00,1290.00
1,4,23,82,-4.00,0.00,0.00,1558.00
1,4,23,82,-3.00,0.00,0.00,1558.00
1,4,23,82,-2.00,0.00,0.00,1290.00
1,4,23,82,-2.00,0.00,0.00,1558.00
1,4,23,82,-1.00,0.00,0.00,1290.00
1,4,23,82,56.00,1.00,1.00,1558.00
1,4,23,82,118.00,1.00,1.00,1558.00
1,4,23,82,202.00,1.00,1.00,1290.00
1,4,23,85,-4.00,0.00,0.00,2176.00
1,4,23,85,-3.00,0.00,0.00,1910.00
1,4,23,85,-3.00,0.00,0.00,2176.00
1,4,23,85,-1.00,0.00,0.00,2176.00
1,4,23,85,2.00,0.00,0.00,2176.00
1,4,23,85,14.00,0.00,0.00,1910.00
1,4,23,87,-7.00,0.00,0.00,1927.00
1,4,23,91,-6.00,0.00,0.00,2136.00
1,4,23,91,-6.00,0.00,0.00,2402.00
1,4,23,91,-6.00,0.00,0.00,2402.00
1,4,23,91,-5.00,0.00,0.00,2402.00
1,4,23,91,-4.00,0.00,0.00,2402.00
1,4,23,91,-4.00,0.00,0.00,2521.00
1,4,23,91,-2.00,0.00,0.00,2402.00
1,4,23,91,-2.00,0.00,0.00,2402.00
1,4,23,91,-1.00,0.00,0.00,2370.00
1,4,23,91,3.00,0.00,0.00,2521.00
1,4,23,91,3.00,0.00,1.00,2521.00
1,4,23,91,11.00,0.00,1.00,2254.00
1,4,23,91,14.00,0.00,1.00,2370.00
1,4,23,93,,,,2125.00
1,4,23,93,,,,2378.00
1,4,23,93,-2.00,0.00,0.00,2378.00
1,4,33,23,-22.00,0.00,0.00,993.00
1,4,33,23,-14.00,0.00,0.00,873.00
1,4,33,23,-12.00,0.00,0.00,742.00
1,4,33,23,-12.00,0.00,0.00,861.00
1,4,33,23,-12.00,0.00,0.00,966.00
1,4,33,23,-11.00,0.00,0.00,993.00
1,4,33,23,-11.00,0.00,0.00,993.00
1,4,33,23,-11.00,0.00,1.00,1013.00
1,4,33,23,-10.00,0.00,0.00,861.00
1,4,33,23,-10.00,0.00,0.00,882.00
1,4,33,23,-10.00,0.00,0.00,912.00
1,4,33,23,-10.00,0.00,0.00,980.00
1,4,33,23,-10.00,0.00,0.00,992.00
1,4,33,23,-10.00,0.00,0.00,993.00
1,4,33,23,-10.00,0.00,0.00,1102.00
1,4,33,23,-9.00,0.00,0.00,834.00
1,4,33,23,-9.00,0.00,0.00,834.00
1,4,33,23,-9.00,0.00,0.00,920.00
1,4,33,23,-8.00,0.00,0.00,834.00
1,4,33,23,-8.00,0.00,0.00,861.00
1,4,33,23,-8.00,0.00,0.00,861.00
1,4,33,23,-8.00,0.00,0.00,951.00
1,4,33,23,-8.00,0.00,1.00,1013.00
1,4,33,23,-7.00,0.00,0.00,920.00
1,4,33,23,-7.00,0.00,0.00,993.00
1,4,33,23,-7.00,0.00,0.00,1013.00
1,4,33,23,-6.00,0.00,0.00,861.00
1,4,33,23,-6.00,0.00,0.00,861.00
1,4,33,23,-6.00,0.00,0.00,992.00
1,4,33,23,-5.00,0.00,0.00,861.00
1,4,33,23,-5.00,0.00,0.00,994.00
1,4,33,23,-4.00,0.00,0.00,861.00
1,4,33,23,-3.00,0.00,0.00,861.00
1,4,33,23,-3.00,0.00,0.00,1013.00
1,4,33,23,-3.00,0.00,0.00,1013.00
1,4,33,23,-2.00,0.00,0.00,992.00
1,4,33,23,-2.00,0.00,0.00,1013.00
1,4,33,23,-1.00,0.00,0.00,834.00
1,4,33,23,-1.00,0.00,0.00,963.00
1,4,33,23,0.00,0.00,0.00,834.00
1,4,33,23,0.00,0.00,0.00,861.00
1,4,33,23,0.00,0.00,0.00,873.00
1,4,33,23,1.00,0.00,0.00,861.00
1,4,33,23,1.00,0.00,0.00,966.00
1,4,33,23,1.00,0.00,1.00,1013.00
1,4,33,23,3.00,0.00,0.00,823.00
1,4,33,23,4.00,0.00,0.00,957.00
1,4,33,23,4.00,0.00,0.00,992.00
1,4,33,23,4.00,0.00,0.00,1013.00
1,4,33,23,5.00,0.00,0.00,861.00
1,4,33,23,6.00,0.00,0.00,742.00
1,4,33,23,7.00,0.00,1.00,1013.00
1,4,33,23,8.00,0.00,0.00,920.00
1,4,33,23,8.00,0.00,0.00,951.00
1,4,33,23,8.00,0.00,1.00,827.00
1,4,33,23,9.00,0.00,0.00,951.00
1,4,33,23,10.00,0.00,0.00,941.00
1,4,33,23,10.00,0.00,1.00,861.00
1,4,33,23,11.00,0.00,0.00,1013.00
1,4,33,23,17.00,1.00,0.00,951.00
1,4,33,23,20.00,1.00,0.00,992.00
1,4,33,23,21.00,1.00,1.00,994.00
1,4,33,23,32.00,1.00,1.00,742.00
1,4,33,23,33.00,1.00,1.00,920.00
1,4,33,23,34.00,1.00,1.00,809.00
1,4,33,23,35.00,1.00,1.00,920.00
1,4,33,23,43.00,1.00,1.00,992.00
1,4,33,23,113.00,1.00,1.00,742.00
1,4,33,23,204.00,1.00,1.00,861.00
1,4,33,23,218.00,1.00,1.00,970.00
1,4,33,23,1422.00,1.00,1.00,1121.00
1,4,34,23,-8.00,0.00,1.00,629.00
1,4,34,23,-7.00,0.00,0.00,526.00
1,4,34,23,-6.00,0.00,0.00,666.00
1,4,34,23,-6.00,0.00,0.00,666.00
1,4,34,23,-5.00,0.00,0.00,666.00
1,4,34,23,-4.00,0.00,0.00,666.00
1,4,34,23,-4.00,0.00,0.00,692.00
1,4,34,23,-4.00,0.00,0.00,692.00
1,4,34,23,-3.00,0.00,0.00,666.00
1,4,34,23,-3.00,0.00,0.00,666.00
1,4,34,23,-2.00,0.00,0.00,620.00
1,4,34,23,-2.00,0.00,0.00,666.00
1,4,34,23,-2.00,0.00,0.00,666.00
1,4,34,23,-2.00,0.00,0.00,666.00
1,4,34,23,-2.00,0.00,0.00,666.00
1,4,34,23,-2.00,0.00,0.00,692.00
1,4,34,23,-1.00,0.00,0.00,620.00
1,4,34,23,-1.00,0.00,0.00,629.00
1,4,34,23,-1.00,0.00,0.00,666.00
1,4,34,23,-1.00,0.00,0.00,666.00
1,4,34,23,0.00,0.00,0.00,526.00
1,4,34,23,0.00,0.00,0.00,526.00
1,4,34,23,0.00,0.00,0.00,526.00
1,4,34,23,0.00,0.00,0.00,666.00
1,4,34,23,0.00,0.00,0.00,666.00
1,4,34,23,6.00,0.00,0.00,666.00
1,4,34,23,14.00,0.00,0.00,620.00
1,4,34,23,20.00,1.00,1.00,526.00
1,4,34,23,23.00,1.00,1.00,526.00
1,4,34,23,26.00,1.00,0.00,526.00
1,4,34,23,32.00,1.00,1.00,666.00
1,4,34,23,38.00,1.00,1.00,666.00
1,4,35,23,-1.00,0.00,0.00,210.00
1,4,35,23,-1.00,0.00,0.00,210.00
1,4,36,23,-11.00,0.00,0.00,366.00
1,4,36,23,-10.00,0.00,0.00,413.00
1,4,36,23,-10.00,0.00,1.00,449.00
1,4,36,23,-9.00,0.00,0.00,481.00
1,4,36,23,-8.00,0.00,0.00,328.00
1,4,36,23,-8.00,0.00,0.00,337.00
1,4,36,23,-8.00,0.00,0.00,449.00
1,4,36,23,-8.00,0.00,0.00,481.00
1,4,36,23,-7.00,0.00,0.00,449.00
1,4,36,23,-5.00,0.00,0.00,366.00
