DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_WAC,DEST_WAC,DEP_DELAY,DEP_DEL15,ARR_DEL15,DISTANCE
1,6,21,23,6.00,0.00,0.00,319.00
1,6,22,23,-13.00,0.00,0.00,279.00
1,6,22,23,-11.00,0.00,0.00,94.00
1,6,22,23,-10.00,0.00,0.00,212.00
1,6,22,23,-9.00,0.00,0.00,96.00
1,6,22,23,-9.00,0.00,0.00,279.00
1,6,22,23,-9.00,0.00,0.00,335.00
1,6,22,23,-8.00,0.00,0.00,340.00
1,6,22,23,-8.00,0.00,0.00,340.00
1,6,22,23,-5.00,0.00,0.00,96.00
1,6,22,23,-5.00,0.00,0.00,340.00
1,6,22,23,-4.00,0.00,0.00,335.00
1,6,22,23,-3.00,0.00,0.00,335.00
1,6,22,23,5.00,0.00,,335.00
1,6,23,3,-8.00,0.00,0.00,1576.00
1,6,23,3,7.00,0.00,0.00,1576.00
1,6,23,11,-8.00,0.00,0.00,196.00
1,6,23,11,-7.00,0.00,0.00,196.00
1,6,23,11,-4.00,0.00,0.00,157.00
1,6,23,11,2.00,0.00,0.00,157.00
1,6,23,11,28.00,1.00,0.00,196.00
1,6,23,11,105.00,1.00,1.00,196.00
1,6,23,12,-9.00,0.00,0.00,473.00
1,6,23,12,-6.00,0.00,0.00,473.00
1,6,23,12,-5.00,0.00,0.00,364.00
1,6,23,12,-4.00,0.00,0.00,364.00
1,6,23,13,-14.00,0.00,0.00,280.00
1,6,23,13,-10.00,0.00,0.00,280.00
1,6,23,13,-10.00,0.00,0.00,280.00
1,6,23,13,-10.00,0.00,0.00,280.00
1,6,23,13,-10.00,0.00,0.00,280.00
1,6,23,13,-10.00,0.00,0.00,496.00
1,6,23,13,-9.00,0.00,0.00,280.00
1,6,23,13,-8.00,0.00,0.00,280.00
1,6,23,13,-8.00,0.00,0.00,280.00
1,6,23,13,-7.00,0.00,0.00,280.00
1,6,23,13,-7.00,0.00,0.00,280.00
1,6,23,13,-6.00,0.00,0.00,496.00
1,6,23,13,-6.00,0.00,0.00,496.00
1,6,23,13,-6.00,0.00,0.00,496.00
1,6,23,13,-5.00,0.00,0.00,280.00
1,6,23,13,-5.00,0.00,0.00,496.00
1,6,23,13,5.00,0.00,0.00,280.00
1,6,23,13,19.00,1.00,0.00,280.00
1,6,23,13,56.00,1.00,1.00,280.00
1,6,23,14,-11.00,0.00,0.00,289.00
1,6,23,14,-10.00,0.00,0.00,289.00
1,6,23,14,-9.00,0.00,0.00,289.00
1,6,23,15,-12.00,0.00,0.00,237.00
1,6,23,15,-11.00,0.00,0.00,237.00
1,6,23,15,-11.00,0.00,0.00,237.00
1,6,23,15,-1.00,0.00,0.00,237.00
1,6,23,15,7.00,0.00,0.00,237.00
1,6,23,16,-8.00,0.00,0.00,335.00
1,6,23,16,-6.00,0.00,0.00,335.00
1,6,23,16,-4.00,0.00,0.00,335.00
1,6,23,21,-10.00,0.00,0.00,319.00
1,6,23,21,-10.00,0.00,0.00,319.00
1,6,23,21,-9.00,0.00,0.00,319.00
1,6,23,21,-5.00,0.00,0.00,319.00
1,6,23,21,-1.00,0.00,0.00,319.00
1,6,23,21,10.00,0.00,0.00,319.00
1,6,23,21,33.00,1.00,1.00,319.00
1,6,23,22,-14.00,0.00,0.00,279.00
1,6,23,22,-12.00,0.00,0.00,335.00
1,6,23,22,-10.00,0.00,0.00,335.00
1,6,23,22,-9.00,0.00,0.00,96.00
1,6,23,22,-9.00,0.00,0.00,96.00
1,6,23,22,-8.00,0.00,0.00,212.00
1,6,23,22,-5.00,0.00,0.00,335.00
1,6,23,22,-5.00,0.00,0.00,340.00
1,6,23,22,-5.00,0.00,1.00,96.00
1,6,23,22,-3.00,0.00,0.00,335.00
1,6,23,22,-1.00,0.00,0.00,279.00
1,6,23,22,0.00,0.00,0.00,340.00
1,6,23,22,0.00,0.00,0.00,340.00
1,6,23,22,1.00,0.00,1.00,94.00
1,6,23,23,-9.00,0.00,0.00,268.00
1,6,23,23,-7.00,0.00,0.00,55.00
1,6,23,23,-7.00,0.00,0.00,268.00
1,6,23,23,-6.00,0.00,0.00,268.00
1,6,23,23,-5.00,0.00,0.00,268.00
1,6,23,23,-3.00,0.00,0.00,268.00
1,6,23,23,-1.00,0.00,0.00,268.00
1,6,23,23,19.00,1.00,0.00,268.00
1,6,23,23,22.00,1.00,0.00,55.00
1,6,23,23,328.00,1.00,1.00,268.00
1,6,23,33,-16.00,0.00,0.00,827.00
1,6,23,33,-16.00,0.00,0.00,952.00
1,6,23,33,-16.00,0.00,0.00,980.00
1,6,23,33,-13.00,0.00,0.00,861.00
1,6,23,33,-13.00,0.00,0.00,966.00
1,6,23,33,-12.00,0.00,0.00,861.00
1,6,23,33,-11.00,0.00,0.00,920.00
1,6,23,33,-11.00,0.00,0.00,956.00
1,6,23,33,-10.00,0.00,0.00,742.00
1,6,23,33,-9.00,0.00,0.00,742.00
1,6,23,33,-9.00,0.00,0.00,861.00
1,6,23,33,-9.00,0.00,0.00,873.00
1,6,23,33,-9.00,0.00,0.00,920.00
1,6,23,33,-9.00,0.00,0.00,935.00
1,6,23,33,-9.00,0.00,0.00,992.00
1,6,23,33,-9.00,0.00,1.00,920.00
1,6,23,33,-8.00,0.00,0.00,834.00
1,6,23,33,-8.00,0.00,0.00,861.00
1,6,23,33,-8.00,0.00,0.00,993.00
1,6,23,33,-7.00,0.00,0.00,742.00
1,6,23,33,-7.00,0.00,0.00,920.00
1,6,23,33,-7.00,0.00,0.00,992.00
1,6,23,33,-7.00,0.00,0.00,1013.00
1,6,23,33,-6.00,0.00,0.00,861.00
1,6,23,33,-6.00,0.00,0.00,861.00
1,6,23,33,-6.00,0.00,0.00,920.00
1,6,23,33,-6.00,0.00,0.00,992.00
1,6,23,33,-6.00,0.00,0.00,992.00
1,6,23,33,-6.00,0.00,0.00,993.00
1,6,23,33,-6.00,0.00,0.00,1013.00
1,6,23,33,-6.00,0.00,0.00,1013.00
1,6,23,33,-5.00,0.00,0.00,861.00
1,6,23,33,-5.00,0.00,0.00,861.00
1,6,23,33,-5.00,0.00,0.00,861.00
1,6,23,33,-5.00,0.00,0.00,920.00
1,6,23,33,-5.00,0.00,0.00,994.00
1,6,23,33,-4.00,0.00,,951.00
1,6,23,33,-4.00,0.00,0.00,823.00
1,6,23,33,-4.00,0.00,0.00,834.00
1,6,23,33,-4.00,0.00,0.00,834.00
1,6,23,33,-4.00,0.00,0.00,834.00
1,6,23,33,-4.00,0.00,0.00,861.00
1,6,23,33,-4.00,0.00,0.00,882.00
1,6,23,33,-4.00,0.00,0.00,920.00
1,6,23,33,-4.00,0.00,0.00,992.00
1,6,23,33,-3.00,0.00,0.00,861.00
1,6,23,33,-3.00,0.00,0.00,861.00
1,6,23,33,-3.00,0.00,0.00,873.00
1,6,23,33,-3.00,0.00,0.00,951.00
1,6,23,33,-3.00,0.00,0.00,1013.00
1,6,23,33,-2.00,0.00,0.00,861.00
1,6,23,33,-2.00,0.00,0.00,861.00
1,6,23,33,-2.00,0.00,0.00,861.00
1,6,23,33,-2.00,0.00,0.00,873.00
1,6,23,33,-2.00,0.00,0.00,994.00
1,6,23,33,-2.00,0.00,0.00,1041.00
1,6,23,33,-2.00,0.00,1.00,1013.00
1,6,23,33,-1.00,0.00,0.00,834.00
1,6,23,33,-1.00,0.00,0.00,920.00
1,6,23,33,-1.00,0.00,0.00,1013.00
1,6,23,33,-1.00,0.00,1.00,1013.00
1,6,23,33,0.00,0.00,0.00,966.00
1,6,23,33,0.00,0.00,0.00,992.00
1,6,23,33,0.00,0.00,0.00,1013.00
1,6,23,33,9.00,0.00,0.00,993.00
1,6,23,33,13.00,0.00,0.00,994.00
1,6,23,33,14.00,0.00,0.00,861.00
1,6,23,33,21.00,1.00,1.00,834.00
1,6,23,33,25.00,1.00,0.00,994.00
1,6,23,33,28.00,1.00,1.00,861.00
1,6,23,33,30.00,1.00,1.00,951.00
1,6,23,33,58.00,1.00,1.00,1013.00
1,6,23,34,-14.00,0.00,0.00,526.00
1,6,23,34,-10.00,0.00,1.00,620.00
1,6,23,34,-9.00,0.00,0.00,666.00
1,6,23,34,-9.00,0.00,0.00,666.00
1,6,23,34,-8.00,0.00,0.00,666.00
1,6,23,34,-8.00,0.00,0.00,666.00
1,6,23,34,-6.00,0.00,0.00,666.00
1,6,23,34,-6.00,0.00,0.00,666.00
1,6,23,34,-5.00,0.00,0.00,526.00
1,6,23,34,-5.00,0.00,0.00,526.00
1,6,23,34,-5.00,0.00,0.00,666.00
1,6,23,34,-5.00,0.00,0.00,666.00
1,6,23,34,-5.00,0.00,0.00,666.00
1,6,23,34,-5.00,0.00,0.00,714.00
1,6,23,34,-3.00,0.00,0.00,620.00
1,6,23,34,-3.00,0.00,0.00,629.00
1,6,23,34,-2.00,0.00,0.00,526.00
1,6,23,34,-2.00,0.00,0.00,526.00
1,6,23,34,-2.00,0.00,0.00,692.00
1,6,23,34,-2.00,0.00,1.00,666.00
1,6,23,34,-1.00,0.00,0.00,629.00
1,6,23,34,-1.00,0.00,0.00,666.00
1,6,23,34,-1.00,0.00,1.00,666.00
1,6,23,34,0.00,0.00,0.00,526.00
1,6,23,34,0.00,0.00,0.00,526.00
1,6,23,34,1.00,0.00,0.00,666.00
1,6,23,35,-4.00,0.00,0.00,210.00
1,6,23,35,5.00,0.00,0.00,210.00
1,6,23,36,-11.00,0.00,0.00,328.00
1,6,23,36,-11.00,0.00,0.00,481.00
1,6,23,36,-10.00,0.00,0.00,413.00
1,6,23,36,-10.00,0.00,0.00,509.00
1,6,23,36,-9.00,0.00,0.00,337.00
1,6,23,36,-9.00,0.00,0.00,337.00
1,6,23,36,-8.00,0.00,0.00,328.00
1,6,23,36,-8.00,0.00,0.00,366.00
1,6,23,36,-7.00,0.00,0.00,337.00
1,6,23,36,-7.00,0.00,0.00,337.00
1,6,23,36,-7.00,0.00,0.00,365.00
1,6,23,36,-7.00,0.00,0.00,365.00
1,6,23,36,-7.00,0.00,0.00,449.00
1,6,23,36,-7.00,0.00,0.00,449.00
1,6,23,36,-6.00,0.00,0.00,413.00
1,6,23,36,-6.00,0.00,0.00,449.00
1,6,23,36,-6.00,0.00,0.00,449.00
1,6,23,36,-5.00,0.00,0.00,366.00
1,6,23,36,-5.00,0.00,0.00,449.00
1,6,23,36,-5.00,0.00,0.00,481.00
1,6,23,36,-4.00,0.00,0.00,366.00
1,6,23,36,-4.00,0.00,0.00,449.00
1,6,23,36,-4.00,0.00,0.00,449.00
1,6,23,36,-3.00,0.00,0.00,366.00
1,6,23,36,-2.00,0.00,0.00,413.00
1,6,23,36,-2.00,0.00,0.00,449.00
1,6,23,36,0.00,0.00,0.00,366.00
1,6,23,36,1.00,0.00,0.00,366.00
1,6,23,36,2.00,0.00,0.00,413.00
1,6,23,36,3.00,0.00,0.00,509.00
1,6,23,36,10.00,0.00,0.00,413.00
1,6,23,36,26.00,1.00,1.00,366.00
1,6,23,37,-16.00,0.00,0.00,523.00
1,6,23,37,-4.00,0.00,0.00,515.00
1,6,23,37,-1.00,0.00,0.00,515.00
1,6,23,37,15.00,1.00,0.00,550.00
1,6,23,37,73.00,1.00,1.00,473.00
1,6,23,38,-13.00,0.00,0.00,182.00
1,6,23,38,-12.00,0.00,0.00,119.00
1,6,23,38,-11.00,0.00,0.00,201.00
1,6,23,38,-10.00,0.00,0.00,182.00
1,6,23,38,-9.00,0.00,0.00,119.00
1,6,23,38,-8.00,0.00,0.00,119.00
1,6,23,38,-8.00,0.00,0.00,119.00
1,6,23,38,-7.00,0.00,0.00,182.00
1,6,23,38,-6.00,0.00,0.00,135.00
1,6,23,38,-6.00,0.00,0.00,212.00
1,6,23,38,-4.00,0.00,0.00,204.00
1,6,23,38,-4.00,0.00,0.00,212.00
1,6,23,38,-1.00,0.00,0.00,212.00
1,6,23,38,0.00,0.00,0.00,212.00
1,6,23,38,10.00,0.00,0.00,182.00
1,6,23,38,25.00,1.00,0.00,204.00
1,6,23,38,52.00,1.00,1.00,119.00
1,6,23,38,220.00,1.00,1.00,135.00
1,6,23,41,-16.00,0.00,0.00,678.00
1,6,23,41,-14.00,0.00,0.00,528.00
1,6,23,41,-12.00,0.00,0.00,413.00
1,6,23,41,-12.00,0.00,0.00,528.00
1,6,23,41,-11.00,0.00,0.00,594.00
1,6,23,41,-11.00,0.00,0.00,678.00
1,6,23,41,-10.00,0.00,0.00,413.00
1,6,23,41,-9.00,0.00,0.00,413.00
1,6,23,41,-9.00,0.00,0.00,413.00
1,6,23,41,-9.00,0.00,1.00,678.00
1,6,23,41,-8.00,0.00,0.00,632.00
1,6,23,41,-8.00,0.00,0.00,678.00
1,6,23,41,-8.00,0.00,1.00,678.00
1,6,23,41,-8.00,0.00,1.00,678.00
1,6,23,41,-7.00,0.00,,413.00
1,6,23,41,-7.00,0.00,0.00,413.00
1,6,23,41,-7.00,0.00,0.00,594.00
1,6,23,41,-7.00,0.00,0.00,678.00
1,6,23,41,-5.00,0.00,0.00,402.00
1,6,23,41,-5.00,0.00,0.00,413.00
1,6,23,41,-4.00,0.00,0.00,402.00
1,6,23,41,-4.00,0.00,0.00,668.00
1,6,23,41,-3.00,0.00,0.00,654.00
1,6,23,41,-2.00,0.00,0.00,654.00
1,6,23,41,-1.00,0.00,0.00,413.00
1,6,23,41,-1.00,0.00,1.00,594.00
1,6,23,41,0.00,0.00,0.00,668.00
1,6,23,41,1.00,0.00,1.00,654.00
1,6,23,41,3.00,0.00,0.00,402.00
1,6,23,41,8.00,0.00,1.00,528.00
1,6,23,41,10.00,0.00,0.00,678.00
1,6,23,41,16.00,1.00,1.00,678.00
1,6,23,41,22.00,1.00,0.00,668.00
1,6,23,41,41.00,1.00,1.00,678.00
1,6,23,41,42.00,1.00,1.00,528.00
1,6,23,41,46.00,1.00,1.00,678.00
1,6,23,41,49.00,1.00,1.00,413.00
1,6,23,41,49.00,1.00,1.00,678.00
1,6,23,42,-15.00,0.00,0.00,588.00
1,6,23,42,-9.00,0.00,0.00,588.00
1,6,23,42,-4.00,0.00,0.00,588.00
1,6,23,42,7.00,0.00,0.00,588.00
1,6,23,43,-12.00,0.00,0.00,301.00
1,6,23,43,-12.00,0.00,0.00,425.00
1,6,23,43,-12.00,0.00,0.00,453.00
1,6,23,43,-10.00,0.00,0.00,164.00
1,6,23,43,-10.00,0.00,0.00,399.00
1,6,23,43,-9.00,0.00,0.00,453.00
1,6,23,43,-8.00,0.00,0.00,453.00
1,6,23,43,-8.00,0.00,0.00,453.00
1,6,23,43,-7.00,0.00,0.00,201.00
1,6,23,43,-7.00,0.00,0.00,201.00
1,6,23,43,-7.00,0.00,0.00,301.00
1,6,23,43,-7.00,0.00,0.00,573.00
1,6,23,43,-7.00,0.00,0.00,573.00
1,6,23,43,-6.00,0.00,0.00,164.00
1,6,23,43,-6.00,0.00,0.00,371.00
1,6,23,43,-5.00,0.00,0.00,201.00
1,6,23,43,-5.00,0.00,0.00,425.00
1,6,23,43,-5.00,0.00,0.00,453.00
1,6,23,43,-4.00,0.00,0.00,201.00
1,6,23,43,-3.00,0.00,0.00,453.00
1,6,23,43,-2.00,0.00,0.00,453.00
1,6,23,43,0.00,0.00,0.00,371.00
1,6,23,43,21.00,1.00,0.00,399.00
1,6,23,44,-16.00,0.00,0.00,406.00
1,6,23,44,-14.00,0.00,0.00,477.00
1,6,23,44,-11.00,0.00,0.00,335.00
1,6,23,44,-8.00,0.00,0.00,406.00
1,6,23,44,-8.00,0.00,0.00,406.00
1,6,23,44,-8.00,0.00,0.00,477.00
1,6,23,44,-7.00,0.00,0.00,363.00
1,6,23,44,-6.00,0.00,0.00,363.00
1,6,23,44,-5.00,0.00,0.00,363.00
1,6,23,44,13.00,0.00,0.00,477.00
1,6,23,44,14.00,0.00,0.00,335.00
1,6,23,44,35.00,1.00,1.00,477.00
1,6,23,45,-11.00,0.00,0.00,764.00
1,6,23,45,-7.00,0.00,0.00,764.00
1,6,23,51,-5.00,0.00,0.00,772.00
1,6,23,51,0.00,0.00,0.00,772.00
1,6,23,52,-15.00,0.00,0.00,576.00
1,6,23,52,-13.00,0.00,0.00,507.00
1,6,23,52,-10.00,0.00,0.00,507.00
1,6,23,52,-7.00,0.00,0.00,576.00
1,6,23,52,-6.00,0.00,0.00,507.00
1,6,23,52,-4.00,0.00,0.00,507.00
1,6,23,52,-4.00,0.00,0.00,507.00
1,6,23,52,-3.00,0.00,0.00,576.00
1,6,23,54,-7.00,0.00,0.00,675.00
1,6,23,54,-6.00,0.00,0.00,675.00
1,6,23,54,-6.00,0.00,0.00,875.00
1,6,23,54,-4.00,0.00,0.00,462.00
1,6,23,54,-4.00,0.00,0.00,675.00
1,6,23,54,-1.00,0.00,0.00,554.00
1,6,23,54,0.00,0.00,0.00,875.00
1,6,23,54,11.00,0.00,0.00,554.00
1,6,23,61,-7.00,0.00,0.00,972.00
1,6,23,61,-1.00,0.00,0.00,972.00
1,6,23,63,-12.00,0.00,0.00,726.00
1,6,23,63,-10.00,0.00,0.00,980.00
1,6,23,63,-9.00,0.00,0.00,726.00
1,6,23,63,-6.00,0.00,0.00,980.00
1,6,23,63,-3.00,0.00,0.00,980.00
1,6,23,63,47.00,1.00,1.00,980.00
1,6,23,64,-12.00,0.00,0.00,1038.00
1,6,23,64,-7.00,0.00,0.00,814.00
1,6,23,64,-7.00,0.00,0.00,814.00
1,6,23,64,-6.00,0.00,0.00,1038.00
1,6,23,64,-5.00,0.00,0.00,554.00
1,6,23,64,-5.00,0.00,0.00,814.00
1,6,23,64,-5.00,0.00,0.00,814.00
1,6,23,64,-2.00,0.00,0.00,1038.00
1,6,23,65,,,,1088.00
1,6,23,65,-8.00,0.00,0.00,1088.00
1,6,23,72,-10.00,0.00,0.00,1089.00
1,6,23,72,-4.00,0.00,0.00,1089.00
1,6,23,72,10.00,0.00,0.00,1089.00
1,6,23,73,-12.00,0.00,0.00,1261.00
1,6,23,73,-4.00,0.00,0.00,1261.00
1,6,23,74,-17.00,0.00,0.00,1496.00
1,6,23,74,-10.00,0.00,0.00,1303.00
1,6,23,74,-8.00,0.00,0.00,1303.00
1,6,23,74,-8.00,0.00,0.00,1303.00
1,6,23,74,-8.00,0.00,0.00,1303.00
1,6,23,74,-7.00,0.00,0.00,1117.00
1,6,23,74,-7.00,0.00,0.00,1430.00
1,6,23,74,-6.00,0.00,0.00,1303.00
1,6,23,74,-6.00,0.00,0.00,1325.00
1,6,23,74,-4.00,0.00,0.00,1430.00
1,6,23,74,-3.00,0.00,0.00,1295.00
1,6,23,74,-2.00,0.00,0.00,1067.00
1,6,23,74,-2.00,0.00,0.00,1117.00
1,6,23,74,-2.00,0.00,1.00,1303.00
1,6,23,74,-1.00,0.00,0.00,1325.00
1,6,23,74,-1.00,0.00,1.00,1117.00
1,6,23,74,-1.00,0.00,1.00,1325.00
1,6,23,74,1.00,0.00,1.00,1303.00
1,6,23,74,3.00,0.00,0.00,1325.00
1,6,23,74,4.00,0.00,0.00,1325.00
1,6,23,74,18.00,1.00,1.00,1117.00
1,6,23,74,26.00,1.00,1.00,1303.00
1,6,23,74,28.00,1.00,1.00,1060.00
1,6,23,74,57.00,1.00,1.00,1303.00
1,6,23,74,80.00,1.00,1.00,1131.00
1,6,23,74,119.00,1.00,1.00,1067.00
1,6,23,81,-9.00,0.00,0.00,2075.00
1,6,23,81,-8.00,0.00,0.00,2075.00
1,6,23,81,-8.00,0.00,0.00,2075.00
1,6,23,81,-6.00,0.00,0.00,1814.00
1,6,23,81,-6.00,0.00,0.00,2075.00
1,6,23,81,-5.00,0.00,0.00,2075.00
1,6,23,81,-3.00,0.00,0.00,1814.00
1,6,23,81,-3.00,0.00,0.00,2075.00
1,6,23,81,-1.00,0.00,0.00,2075.00
1,6,23,82,-14.00,0.00,0.00,1290.00
1,6,23,82,-10.00,0.00,0.00,1290.00
1,6,23,82,-10.00,0.00,0.00,1558.00
1,6,23,82,-6.00,0.00,0.00,1558.00
1,6,23,82,-5.00,0.00,0.00,1558.00
1,6,23,82,-5.00,0.00,0.00,1558.00
1,6,23,82,-5.00,0.00,0.00,1558.00
1,6,23,82,-4.00,0.00,0.00,1290.00
1,6,23,82,-4.00,0.00,0.00,1558.00
1,6,23,82,-1.00,0.00,0.00,1290.00
1,6,23,85,-8.00,0.00,0.00,2176.00
1,6,23,85,-7.00,0.00,0.00,1910.00
1,6,23,85,-4.00,0.00,0.00,2176.00
1,6,23,85,-3.00,0.00,0.00,2176.00
1,6,23,85,1.00,0.00,0.00,1910.00
1,6,23,87,-3.00,0.00,0.00,1660.00
1,6,23,91,-10.00,0.00,0.00,2370.00
1,6,23,91,-10.00,0.00,0.00,2521.00
1,6,23,91,-7.00,0.00,0.00,2370.00
1,6,23,91,-7.00,0.00,0.00,2521.00
1,6,23,91,-7.00,0.00,0.00,2521.00
1,6,23,91,-7.00,0.00,0.00,2521.00
1,6,23,91,-5.00,0.00,0.00,2136.00
1,6,23,91,-5.00,0.00,0.00,2402.00
1,6,23,91,-5.00,0.00,0.00,2402.00
1,6,23,91,-5.00,0.00,0.00,2521.00
1,6,23,91,-4.00,0.00,0.00,2402.00
1,6,23,91,-4.00,0.00,0.00,2521.00
1,6,23,91,-4.00,0.00,0.00,2521.00
1,6,23,91,-1.00,0.00,0.00,2254.00
1,6,23,91,-1.00,0.00,0.00,2402.00
1,6,23,91,1.00,0.00,0.00,2402.00
1,6,23,91,5.00,0.00,0.00,2402.00
1,6,23,91,12.00,0.00,0.00,2402.00
1,6,23,91,14.00,0.00,1.00,2402.00
1,6,23,93,-13.00,0.00,0.00,2125.00
1,6,23,93,-8.00,0.00,1.00,2378.00
1,6,23,93,12.00,0.00,0.00,2378.00
1,6,33,23,-18.00,0.00,0.00,920.00
1,6,33,23,-13.00,0.00,0.00,861.00
1,6,33,23,-13.00,0.00,0.00,861.00
1,6,33,23,-12.00,0.00,0.00,920.00
1,6,33,23,-11.00,0.00,0.00,992.00
1,6,33,23,-11.00,0.00,0.00,992.00
1,6,33,23,-10.00,0.00,0.00,742.00
1,6,33,23,-10.00,0.00,0.00,935.00
1,6,33,23,-10.00,0.00,0.00,951.00
1,6,33,23,-10.00,0.00,0.00,993.00
1,6,33,23,-10.00,0.00,0.00,994.00
1,6,33,23,-9.00,0.00,0.00,742.00
1,6,33,23,-9.00,0.00,0.00,920.00
1,6,33,23,-9.00,0.00,0.00,920.00
1,6,33,23,-9.00,0.00,0.00,952.00
1,6,33,23,-9.00,0.00,0.00,1013.00
1,6,33,23,-8.00,0.00,0.00,861.00
1,6,33,23,-8.00,0.00,0.00,861.00
1,6,33,23,-8.00,0.00,0.00,920.00
1,6,33,23,-8.00,0.00,0.00,993.00
1,6,33,23,-7.00,0.00,0.00,742.00
1,6,33,23,-7.00,0.00,0.00,861.00
1,6,33,23,-7.00,0.00,0.00,882.00
1,6,33,23,-7.00,0.00,0.00,951.00
1,6,33,23,-7.00,0.00,0.00,956.00
1,6,33,23,-6.00,0.00,0.00,861.00
1,6,33,23,-6.00,0.00,0.00,861.00
1,6,33,23,-6.00,0.00,0.00,873.00
1,6,33,23,-5.00,0.00,0.00,861.00
1,6,33,23,-5.00,0.00,0.00,861.00
1,6,33,23,-5.00,0.00,0.00,992.00
1,6,33,23,-5.00,0.00,0.00,994.00
1,6,33,23,-5.00,0.00,0.00,1013.00
1,6,33,23,-5.00,0.00,0.00,1013.00
1,6,33,23,-4.00,0.00,0.00,834.00
1,6,33,23,-4.00,0.00,0.00,834.00
1,6,33,23,-4.00,0.00,0.00,966.00
1,6,33,23,-4.00,0.00,0.00,994.00
1,6,33,23,-4.00,0.00,0.00,1013.00
1,6,33,23,-3.00,0.00,0.00,873.00
1,6,33,23,-3.00,0.00,0.00,980.00
1,6,33,23,-3.00,0.00,0.00,992.00
1,6,33,23,-3.00,0.00,0.00,994.00
1,6,33,23,-2.00,0.00,0.00,827.00
1,6,33,23,-2.00,0.00,0.00,834.00
1,6,33,23,-2.00,0.00,0.00,992.00
1,6,33,23,-2.00,0.00,0.00,992.00
1,6,33,23,-1.00,0.00,0.00,861.00
1,6,33,23,-1.00,0.00,0.00,861.00
1,6,33,23,-1.00,0.00,0.00,966.00
1,6,33,23,-1.00,0.00,0.00,1013.00
1,6,33,23,0.00,0.00,0.00,920.00
1,6,33,23,1.00,0.00,,1013.00
1,6,33,23,2.00,0.00,0.00,993.00
1,6,33,23,3.00,0.00,0.00,861.00
1,6,33,23,3.00,0.00,0.00,1013.00
1,6,33,23,6.00,0.00,0.00,861.00
1,6,33,23,7.00,0.00,0.00,861.00
1,6,33,23,8.00,0.00,0.00,920.00
1,6,33,23,8.00,0.00,0.00,1041.00
1,6,33,23,10.00,0.00,0.00,861.00
1,6,33,23,10.00,0.00,0.00,951.00
1,6,33,23,12.00,0.00,0.00,834.00
1,6,33,23,15.00,1.00,1.00,861.00
1,6,33,23,22.00,1.00,0.00,823.00
1,6,33,23,25.00,1.00,1.00,873.00
1,6,33,23,26.00,1.00,1.00,834.00
1,6,33,23,28.00,1.00,1.00,834.00
1,6,33,23,36.00,1.00,1.00,920.00
