DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_WAC,DEST_WAC,DEP_DELAY,DEP_DEL15,ARR_DEL15,DISTANCE
1,5,23,33,-6.00,0.00,0.00,882.00
1,5,23,33,-6.00,0.00,0.00,920.00
1,5,23,33,-6.00,0.00,0.00,993.00
1,5,23,33,-6.00,0.00,0.00,993.00
1,5,23,33,-6.00,0.00,0.00,993.00
1,5,23,33,-6.00,0.00,1.00,861.00
1,5,23,33,-5.00,0.00,0.00,834.00
1,5,23,33,-5.00,0.00,0.00,861.00
1,5,23,33,-5.00,0.00,0.00,861.00
1,5,23,33,-5.00,0.00,0.00,920.00
1,5,23,33,-5.00,0.00,0.00,994.00
1,5,23,33,-5.00,0.00,0.00,994.00
1,5,23,33,-4.00,0.00,0.00,873.00
1,5,23,33,-4.00,0.00,0.00,992.00
1,5,23,33,-4.00,0.00,0.00,994.00
1,5,23,33,-4.00,0.00,0.00,1013.00
1,5,23,33,-4.00,0.00,1.00,951.00
1,5,23,33,-3.00,0.00,0.00,861.00
1,5,23,33,-3.00,0.00,0.00,1013.00
1,5,23,33,-3.00,0.00,0.00,1121.00
1,5,23,33,-2.00,0.00,0.00,834.00
1,5,23,33,-2.00,0.00,0.00,882.00
1,5,23,33,-2.00,0.00,0.00,920.00
1,5,23,33,-2.00,0.00,0.00,920.00
1,5,23,33,-2.00,0.00,0.00,992.00
1,5,23,33,-2.00,0.00,0.00,1013.00
1,5,23,33,-2.00,0.00,0.00,1013.00
1,5,23,33,-1.00,0.00,0.00,861.00
1,5,23,33,-1.00,0.00,0.00,861.00
1,5,23,33,-1.00,0.00,0.00,873.00
1,5,23,33,-1.00,0.00,0.00,992.00
1,5,23,33,-1.00,0.00,0.00,1013.00
1,5,23,33,-1.00,0.00,1.00,993.00
1,5,23,33,0.00,0.00,0.00,742.00
1,5,23,33,0.00,0.00,0.00,861.00
1,5,23,33,0.00,0.00,0.00,992.00
1,5,23,33,0.00,0.00,0.00,992.00
1,5,23,33,0.00,0.00,0.00,1013.00
1,5,23,33,0.00,0.00,0.00,1013.00
1,5,23,33,1.00,0.00,1.00,957.00
1,5,23,33,2.00,0.00,0.00,1013.00
1,5,23,33,3.00,0.00,0.00,920.00
1,5,23,33,5.00,0.00,0.00,1013.00
1,5,23,33,7.00,0.00,0.00,966.00
1,5,23,33,8.00,0.00,0.00,861.00
1,5,23,33,8.00,0.00,0.00,1102.00
1,5,23,33,10.00,0.00,0.00,834.00
1,5,23,33,10.00,0.00,1.00,951.00
1,5,23,33,11.00,0.00,0.00,861.00
1,5,23,33,11.00,0.00,0.00,951.00
1,5,23,33,12.00,0.00,0.00,966.00
1,5,23,33,13.00,0.00,0.00,861.00
1,5,23,33,14.00,0.00,0.00,834.00
1,5,23,33,17.00,1.00,0.00,834.00
1,5,23,33,18.00,1.00,0.00,992.00
1,5,23,33,22.00,1.00,1.00,861.00
1,5,23,33,33.00,1.00,0.00,1013.00
1,5,23,33,35.00,1.00,1.00,1013.00
1,5,23,33,44.00,1.00,1.00,951.00
1,5,23,33,46.00,1.00,1.00,957.00
1,5,23,33,48.00,1.00,1.00,878.00
1,5,23,33,63.00,1.00,1.00,992.00
1,5,23,33,64.00,1.00,1.00,920.00
1,5,23,33,65.00,1.00,1.00,952.00
1,5,23,33,138.00,1.00,1.00,834.00
1,5,23,33,180.00,1.00,1.00,1018.00
1,5,23,33,497.00,1.00,1.00,861.00
1,5,23,33,553.00,1.00,1.00,694.00
1,5,23,34,-12.00,0.00,0.00,692.00
1,5,23,34,-11.00,0.00,0.00,526.00
1,5,23,34,-9.00,0.00,0.00,526.00
1,5,23,34,-8.00,0.00,0.00,526.00
1,5,23,34,-8.00,0.00,0.00,526.00
1,5,23,34,-8.00,0.00,0.00,620.00
1,5,23,34,-8.00,0.00,0.00,629.00
1,5,23,34,-8.00,0.00,0.00,666.00
1,5,23,34,-6.00,0.00,0.00,629.00
1,5,23,34,-6.00,0.00,0.00,666.00
1,5,23,34,-5.00,0.00,0.00,620.00
1,5,23,34,-5.00,0.00,0.00,629.00
1,5,23,34,-5.00,0.00,0.00,666.00
1,5,23,34,-4.00,0.00,0.00,526.00
1,5,23,34,-4.00,0.00,0.00,526.00
1,5,23,34,-3.00,0.00,0.00,526.00
1,5,23,34,-3.00,0.00,0.00,692.00
1,5,23,34,-2.00,0.00,0.00,526.00
1,5,23,34,-2.00,0.00,0.00,666.00
1,5,23,34,-2.00,0.00,0.00,666.00
1,5,23,34,-2.00,0.00,0.00,666.00
1,5,23,34,-2.00,0.00,0.00,666.00
1,5,23,34,-2.00,0.00,0.00,666.00
1,5,23,34,-2.00,0.00,0.00,666.00
1,5,23,34,-2.00,0.00,1.00,666.00
1,5,23,34,-1.00,0.00,0.00,692.00
1,5,23,34,0.00,0.00,1.00,666.00
1,5,23,34,2.00,0.00,0.00,526.00
1,5,23,34,4.00,0.00,0.00,666.00
1,5,23,34,4.00,0.00,1.00,666.00
1,5,23,34,6.00,0.00,0.00,666.00
1,5,23,34,6.00,0.00,0.00,666.00
1,5,23,34,10.00,0.00,0.00,666.00
1,5,23,34,23.00,1.00,1.00,666.00
1,5,23,35,-10.00,0.00,0.00,210.00
1,5,23,35,-3.00,0.00,0.00,210.00
1,5,23,35,-3.00,0.00,0.00,210.00
1,5,23,36,-12.00,0.00,0.00,366.00
1,5,23,36,-12.00,0.00,0.00,413.00
1,5,23,36,-12.00,0.00,0.00,449.00
1,5,23,36,-12.00,0.00,0.00,481.00
1,5,23,36,-11.00,0.00,0.00,337.00
1,5,23,36,-11.00,0.00,0.00,509.00
1,5,23,36,-10.00,0.00,0.00,328.00
1,5,23,36,-10.00,0.00,0.00,337.00
1,5,23,36,-9.00,0.00,0.00,337.00
1,5,23,36,-9.00,0.00,0.00,337.00
1,5,23,36,-9.00,0.00,0.00,337.00
1,5,23,36,-9.00,0.00,0.00,365.00
1,5,23,36,-9.00,0.00,0.00,481.00
1,5,23,36,-9.00,0.00,0.00,509.00
1,5,23,36,-8.00,0.00,0.00,413.00
1,5,23,36,-8.00,0.00,0.00,449.00
1,5,23,36,-7.00,0.00,0.00,328.00
1,5,23,36,-7.00,0.00,0.00,366.00
1,5,23,36,-5.00,0.00,0.00,366.00
1,5,23,36,-4.00,0.00,0.00,449.00
1,5,23,36,-3.00,0.00,0.00,413.00
1,5,23,36,-2.00,0.00,0.00,449.00
1,5,23,36,-1.00,0.00,0.00,449.00
1,5,23,36,1.00,0.00,0.00,366.00
1,5,23,36,4.00,0.00,0.00,449.00
1,5,23,36,8.00,0.00,0.00,449.00
1,5,23,36,9.00,0.00,1.00,449.00
1,5,23,36,23.00,1.00,1.00,366.00
1,5,23,36,26.00,1.00,1.00,449.00
1,5,23,36,46.00,1.00,1.00,413.00
1,5,23,36,85.00,1.00,1.00,337.00
1,5,23,36,100.00,1.00,1.00,481.00
1,5,23,37,-17.00,0.00,0.00,518.00
1,5,23,37,-9.00,0.00,0.00,550.00
1,5,23,37,-6.00,0.00,0.00,550.00
1,5,23,37,-5.00,0.00,0.00,550.00
1,5,23,37,8.00,0.00,1.00,515.00
1,5,23,38,-10.00,0.00,0.00,198.00
1,5,23,38,-10.00,0.00,0.00,204.00
1,5,23,38,-9.00,0.00,0.00,119.00
1,5,23,38,-9.00,0.00,0.00,120.00
1,5,23,38,-8.00,0.00,0.00,204.00
1,5,23,38,-7.00,0.00,1.00,204.00
1,5,23,38,-6.00,0.00,0.00,119.00
1,5,23,38,-4.00,0.00,0.00,182.00
1,5,23,38,-3.00,0.00,0.00,119.00
1,5,23,38,-2.00,0.00,0.00,204.00
1,5,23,38,2.00,0.00,0.00,204.00
1,5,23,38,12.00,0.00,1.00,212.00
1,5,23,38,23.00,1.00,1.00,119.00
1,5,23,41,-15.00,0.00,0.00,487.00
1,5,23,41,-12.00,0.00,0.00,678.00
1,5,23,41,-11.00,0.00,0.00,528.00
1,5,23,41,-10.00,0.00,0.00,528.00
1,5,23,41,-10.00,0.00,0.00,594.00
1,5,23,41,-10.00,0.00,0.00,655.00
1,5,23,41,-9.00,0.00,0.00,402.00
1,5,23,41,-9.00,0.00,0.00,668.00
1,5,23,41,-9.00,0.00,0.00,678.00
1,5,23,41,-8.00,0.00,0.00,413.00
1,5,23,41,-8.00,0.00,0.00,632.00
1,5,23,41,-7.00,0.00,0.00,413.00
1,5,23,41,-6.00,0.00,0.00,413.00
1,5,23,41,-6.00,0.00,0.00,678.00
1,5,23,41,-5.00,0.00,0.00,402.00
1,5,23,41,-5.00,0.00,0.00,528.00
1,5,23,41,-5.00,0.00,0.00,655.00
1,5,23,41,-5.00,0.00,0.00,678.00
1,5,23,41,-5.00,0.00,0.00,678.00
1,5,23,41,-4.00,0.00,0.00,402.00
1,5,23,41,-4.00,0.00,0.00,413.00
1,5,23,41,-4.00,0.00,0.00,594.00
1,5,23,41,-4.00,0.00,0.00,668.00
1,5,23,41,-1.00,0.00,0.00,668.00
1,5,23,41,1.00,0.00,0.00,413.00
1,5,23,41,1.00,0.00,0.00,413.00
1,5,23,41,1.00,0.00,0.00,668.00
1,5,23,41,2.00,0.00,0.00,413.00
1,5,23,41,6.00,0.00,1.00,632.00
1,5,23,41,9.00,0.00,0.00,402.00
1,5,23,41,10.00,0.00,1.00,678.00
1,5,23,41,14.00,0.00,1.00,678.00
1,5,23,41,15.00,1.00,0.00,668.00
1,5,23,41,24.00,1.00,1.00,678.00
1,5,23,41,61.00,1.00,1.00,413.00
1,5,23,41,62.00,1.00,1.00,678.00
1,5,23,41,75.00,1.00,1.00,678.00
1,5,23,41,358.00,1.00,1.00,594.00
1,5,23,42,-11.00,0.00,0.00,588.00
1,5,23,42,-8.00,0.00,0.00,588.00
1,5,23,42,2.00,0.00,0.00,588.00
1,5,23,43,-9.00,0.00,0.00,201.00
1,5,23,43,-7.00,0.00,0.00,201.00
1,5,23,43,-7.00,0.00,0.00,453.00
1,5,23,43,-7.00,0.00,0.00,453.00
1,5,23,43,-6.00,0.00,0.00,371.00
1,5,23,43,-5.00,0.00,0.00,453.00
1,5,23,43,-5.00,0.00,1.00,453.00
1,5,23,43,-3.00,0.00,0.00,201.00
1,5,23,43,-3.00,0.00,0.00,453.00
1,5,23,43,89.00,1.00,1.00,453.00
1,5,23,44,-12.00,0.00,0.00,363.00
1,5,23,44,-10.00,0.00,0.00,406.00
1,5,23,44,-9.00,0.00,0.00,406.00
1,5,23,44,-6.00,0.00,0.00,363.00
1,5,23,44,-5.00,0.00,0.00,406.00
1,5,23,44,185.00,1.00,1.00,363.00
1,5,23,51,-11.00,0.00,0.00,772.00
1,5,23,52,-11.00,0.00,0.00,507.00
1,5,23,52,-10.00,0.00,0.00,507.00
1,5,23,52,10.00,0.00,1.00,507.00
1,5,23,54,-13.00,0.00,0.00,675.00
1,5,23,54,-11.00,0.00,0.00,875.00
1,5,23,54,-9.00,0.00,0.00,675.00
1,5,23,54,-7.00,0.00,0.00,675.00
1,5,23,54,-7.00,0.00,0.00,875.00
1,5,23,54,-6.00,0.00,0.00,675.00
1,5,23,54,-5.00,0.00,0.00,462.00
1,5,23,54,-3.00,0.00,0.00,462.00
1,5,23,54,-3.00,0.00,0.00,675.00
1,5,23,54,-3.00,0.00,0.00,675.00
1,5,23,54,0.00,0.00,0.00,554.00
1,5,23,54,11.00,0.00,0.00,675.00
1,5,23,54,25.00,1.00,0.00,675.00
1,5,23,54,26.00,1.00,1.00,608.00
1,5,23,63,-7.00,0.00,0.00,726.00
1,5,23,63,-7.00,0.00,0.00,980.00
1,5,23,63,-5.00,0.00,0.00,980.00
1,5,23,63,-1.00,0.00,0.00,726.00
1,5,23,63,0.00,0.00,0.00,980.00
1,5,23,63,13.00,0.00,0.00,980.00
1,5,23,63,192.00,1.00,1.00,726.00
1,5,23,64,-8.00,0.00,0.00,814.00
1,5,23,64,-4.00,0.00,0.00,814.00
1,5,23,64,-4.00,0.00,0.00,814.00
1,5,23,64,0.00,0.00,1.00,1038.00
1,5,23,64,9.00,0.00,0.00,554.00
1,5,23,72,-9.00,0.00,0.00,1089.00
1,5,23,72,-6.00,0.00,0.00,1089.00
1,5,23,74,-10.00,0.00,0.00,1067.00
1,5,23,74,-10.00,0.00,0.00,1067.00
1,5,23,74,-9.00,0.00,1.00,1430.00
1,5,23,74,-7.00,0.00,0.00,1303.00
1,5,23,74,-7.00,0.00,0.00,1325.00
1,5,23,74,-7.00,0.00,1.00,1131.00
1,5,23,74,-6.00,0.00,0.00,1303.00
1,5,23,74,-6.00,0.00,0.00,1325.00
1,5,23,74,-5.00,0.00,0.00,1060.00
1,5,23,74,-5.00,0.00,0.00,1210.00
1,5,23,74,-4.00,0.00,0.00,1067.00
1,5,23,74,-4.00,0.00,0.00,1067.00
1,5,23,74,-4.00,0.00,0.00,1303.00
1,5,23,74,-4.00,0.00,0.00,1325.00
1,5,23,74,-4.00,0.00,0.00,1430.00
1,5,23,74,-4.00,0.00,1.00,1303.00
1,5,23,74,-3.00,0.00,0.00,1303.00
1,5,23,74,-3.00,0.00,0.00,1303.00
1,5,23,74,-2.00,0.00,0.00,1303.00
1,5,23,74,-1.00,0.00,0.00,1303.00
1,5,23,74,0.00,0.00,1.00,1325.00
1,5,23,74,2.00,0.00,0.00,1303.00
1,5,23,74,2.00,0.00,1.00,1231.00
1,5,23,74,5.00,0.00,0.00,1117.00
1,5,23,74,7.00,0.00,1.00,1117.00
1,5,23,74,10.00,0.00,0.00,1325.00
1,5,23,74,53.00,1.00,1.00,1430.00
1,5,23,74,142.00,1.00,1.00,1067.00
1,5,23,81,-11.00,0.00,0.00,2075.00
1,5,23,81,-8.00,0.00,0.00,2075.00
1,5,23,81,-8.00,0.00,0.00,2075.00
1,5,23,81,-7.00,0.00,0.00,2075.00
1,5,23,81,-4.00,0.00,0.00,2075.00
1,5,23,81,-4.00,0.00,1.00,2075.00
1,5,23,81,-3.00,0.00,0.00,1814.00
1,5,23,81,-3.00,0.00,1.00,1814.00
1,5,23,81,26.00,1.00,1.00,2075.00
1,5,23,82,-9.00,0.00,0.00,1558.00
1,5,23,82,-8.00,0.00,0.00,1290.00
1,5,23,82,-8.00,0.00,0.00,1558.00
1,5,23,82,-7.00,0.00,0.00,1558.00
1,5,23,82,-7.00,0.00,0.00,1558.00
1,5,23,82,-6.00,0.00,0.00,1290.00
1,5,23,82,-4.00,0.00,0.00,1558.00
1,5,23,82,-1.00,0.00,0.00,1290.00
1,5,23,82,-1.00,0.00,0.00,1290.00
1,5,23,82,0.00,0.00,1.00,1558.00
1,5,23,82,17.00,1.00,1.00,1558.00
1,5,23,82,79.00,1.00,1.00,1290.00
1,5,23,85,-12.00,0.00,0.00,1910.00
1,5,23,85,-3.00,0.00,0.00,2176.00
1,5,23,85,-2.00,0.00,0.00,2176.00
1,5,23,85,-1.00,0.00,0.00,1910.00
1,5,23,85,3.00,0.00,0.00,1910.00
1,5,23,85,3.00,0.00,1.00,2176.00
1,5,23,85,8.00,0.00,0.00,2176.00
1,5,23,87,-8.00,0.00,0.00,1927.00
1,5,23,87,-5.00,0.00,0.00,1927.00
1,5,23,91,-12.00,0.00,0.00,2521.00
1,5,23,91,-8.00,0.00,0.00,2254.00
1,5,23,91,-7.00,0.00,0.00,2370.00
1,5,23,91,-7.00,0.00,1.00,2370.00
1,5,23,91,-6.00,0.00,0.00,2136.00
1,5,23,91,-6.00,0.00,0.00,2254.00
1,5,23,91,-6.00,0.00,0.00,2521.00
1,5,23,91,-6.00,0.00,0.00,2521.00
1,5,23,91,-5.00,0.00,0.00,2402.00
1,5,23,91,-3.00,0.00,0.00,2370.00
1,5,23,91,-3.00,0.00,0.00,2521.00
1,5,23,91,-2.00,0.00,0.00,2402.00
1,5,23,91,-2.00,0.00,1.00,2402.00
1,5,23,91,-1.00,0.00,1.00,2402.00
1,5,23,91,2.00,0.00,0.00,2402.00
1,5,23,91,3.00,0.00,1.00,2402.00
1,5,23,91,29.00,1.00,1.00,2521.00
1,5,23,93,-6.00,0.00,0.00,2378.00
1,5,23,93,-5.00,0.00,0.00,2125.00
1,5,23,93,-2.00,0.00,0.00,2378.00
1,5,33,23,-13.00,0.00,0.00,992.00
1,5,33,23,-13.00,0.00,0.00,1013.00
1,5,33,23,-12.00,0.00,0.00,742.00
1,5,33,23,-12.00,0.00,0.00,914.00
1,5,33,23,-12.00,0.00,0.00,1013.00
1,5,33,23,-11.00,0.00,0.00,951.00
1,5,33,23,-10.00,0.00,0.00,861.00
1,5,33,23,-10.00,0.00,0.00,861.00
1,5,33,23,-10.00,0.00,0.00,920.00
1,5,33,23,-10.00,0.00,0.00,920.00
1,5,33,23,-10.00,0.00,0.00,951.00
1,5,33,23,-10.00,0.00,0.00,957.00
1,5,33,23,-10.00,0.00,0.00,966.00
1,5,33,23,-9.00,0.00,0.00,823.00
1,5,33,23,-9.00,0.00,0.00,920.00
1,5,33,23,-9.00,0.00,0.00,920.00
1,5,33,23,-9.00,0.00,0.00,992.00
1,5,33,23,-9.00,0.00,0.00,993.00
1,5,33,23,-8.00,0.00,0.00,920.00
1,5,33,23,-8.00,0.00,0.00,920.00
1,5,33,23,-8.00,0.00,0.00,993.00
1,5,33,23,-7.00,0.00,0.00,861.00
1,5,33,23,-7.00,0.00,0.00,861.00
1,5,33,23,-7.00,0.00,0.00,861.00
1,5,33,23,-7.00,0.00,0.00,873.00
1,5,33,23,-7.00,0.00,0.00,992.00
1,5,33,23,-7.00,0.00,0.00,994.00
1,5,33,23,-6.00,0.00,0.00,742.00
1,5,33,23,-6.00,0.00,0.00,742.00
1,5,33,23,-6.00,0.00,0.00,920.00
1,5,33,23,-6.00,0.00,0.00,1013.00
1,5,33,23,-5.00,0.00,0.00,966.00
1,5,33,23,-4.00,0.00,0.00,861.00
1,5,33,23,-4.00,0.00,0.00,861.00
1,5,33,23,-4.00,0.00,0.00,861.00
1,5,33,23,-4.00,0.00,0.00,873.00
1,5,33,23,-4.00,0.00,0.00,994.00
1,5,33,23,-4.00,0.00,0.00,1013.00
1,5,33,23,-3.00,0.00,0.00,834.00
1,5,33,23,-3.00,0.00,0.00,951.00
1,5,33,23,-3.00,0.00,0.00,993.00
1,5,33,23,-3.00,0.00,0.00,1013.00
1,5,33,23,-2.00,0.00,0.00,834.00
1,5,33,23,-2.00,0.00,0.00,861.00
1,5,33,23,-2.00,0.00,0.00,951.00
1,5,33,23,-2.00,0.00,0.00,1013.00
1,5,33,23,-2.00,0.00,0.00,1102.00
1,5,33,23,-1.00,0.00,0.00,834.00
1,5,33,23,-1.00,0.00,0.00,861.00
1,5,33,23,-1.00,0.00,0.00,873.00
1,5,33,23,-1.00,0.00,0.00,993.00
1,5,33,23,-1.00,0.00,0.00,1013.00
1,5,33,23,-1.00,0.00,0.00,1013.00
1,5,33,23,0.00,0.00,0.00,861.00
1,5,33,23,0.00,0.00,0.00,912.00
1,5,33,23,1.00,0.00,0.00,861.00
1,5,33,23,2.00,0.00,0.00,834.00
1,5,33,23,3.00,0.00,0.00,834.00
1,5,33,23,3.00,0.00,0.00,834.00
1,5,33,23,4.00,0.00,0.00,742.00
1,5,33,23,4.00,0.00,0.00,920.00
1,5,33,23,6.00,0.00,0.00,882.00
1,5,33,23,6.00,0.00,0.00,994.00
1,5,33,23,10.00,0.00,0.00,861.00
1,5,33,23,10.00,0.00,0.00,1013.00
1,5,33,23,11.00,0.00,0.00,1121.00
1,5,33,23,12.00,0.00,0.00,1013.00
1,5,33,23,13.00,0.00,0.00,882.00
1,5,33,23,14.00,0.00,0.00,861.00
1,5,33,23,14.00,0.00,0.00,920.00
1,5,33,23,14.00,0.00,0.00,992.00
1,5,33,23,14.00,0.00,0.00,1013.00
1,5,33,23,18.00,1.00,0.00,992.00
1,5,33,23,18.00,1.00,0.00,1013.00
1,5,33,23,18.00,1.00,1.00,861.00
1,5,33,23,19.00,1.00,0.00,861.00
1,5,33,23,22.00,1.00,1.00,861.00
1,5,33,23,32.00,1.00,1.00,834.00
1,5,33,23,32.00,1.00,1.00,992.00
1,5,33,23,34.00,1.00,1.00,957.00
1,5,33,23,35.00,1.00,0.00,992.00
1,5,33,23,37.00,1.00,1.00,878.00
1,5,33,23,47.00,1.00,1.00,861.00
1,5,33,23,64.00,1.00,1.00,952.00
1,5,33,23,173.00,1.00,1.00,1018.00
1,5,33,23,183.00,1.00,1.00,834.00
1,5,33,23,219.00,1.00,1.00,694.00
1,5,33,23,223.00,1.00,1.00,951.00
1,5,33,23,1094.00,1.00,1.00,951.00
1,5,34,23,-14.00,0.00,0.00,526.00
1,5,34,23,-12.00,0.00,0.00,666.00
1,5,34,23,-9.00,0.00,0.00,629.00
1,5,34,23,-9.00,0.00,0.00,666.00
