DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_WAC,DEST_WAC,DEP_DELAY,DEP_DEL15,ARR_DEL15,DISTANCE
1,3,23,22,-6.00,0.00,0.00,335.00
1,3,23,22,-6.00,0.00,0.00,340.00
1,3,23,22,-6.00,0.00,0.00,340.00
1,3,23,22,-5.00,0.00,0.00,335.00
1,3,23,22,-5.00,0.00,0.00,335.00
1,3,23,22,-5.00,0.00,0.00,340.00
1,3,23,22,-5.00,0.00,1.00,94.00
1,3,23,22,-4.00,0.00,0.00,335.00
1,3,23,22,-4.00,0.00,0.00,335.00
1,3,23,22,-2.00,0.00,0.00,94.00
1,3,23,22,-2.00,0.00,0.00,335.00
1,3,23,22,76.00,1.00,1.00,94.00
1,3,23,23,-12.00,0.00,0.00,268.00
1,3,23,23,-12.00,0.00,0.00,268.00
1,3,23,23,-9.00,0.00,0.00,268.00
1,3,23,23,-9.00,0.00,0.00,268.00
1,3,23,23,-9.00,0.00,0.00,268.00
1,3,23,23,-6.00,0.00,0.00,268.00
1,3,23,23,-6.00,0.00,0.00,268.00
1,3,23,23,-5.00,0.00,0.00,268.00
1,3,23,23,-3.00,0.00,0.00,268.00
1,3,23,23,-3.00,0.00,0.00,268.00
1,3,23,23,0.00,0.00,0.00,268.00
1,3,23,33,-14.00,0.00,0.00,861.00
1,3,23,33,-10.00,0.00,0.00,920.00
1,3,23,33,-10.00,0.00,0.00,920.00
1,3,23,33,-9.00,0.00,0.00,742.00
1,3,23,33,-9.00,0.00,0.00,834.00
1,3,23,33,-9.00,0.00,0.00,920.00
1,3,23,33,-9.00,0.00,0.00,951.00
1,3,23,33,-9.00,0.00,0.00,1013.00
1,3,23,33,-9.00,0.00,0.00,1013.00
1,3,23,33,-9.00,0.00,0.00,1013.00
1,3,23,33,-9.00,0.00,0.00,1018.00
1,3,23,33,-8.00,0.00,0.00,742.00
1,3,23,33,-8.00,0.00,0.00,882.00
1,3,23,33,-8.00,0.00,0.00,920.00
1,3,23,33,-7.00,0.00,0.00,861.00
1,3,23,33,-7.00,0.00,0.00,861.00
1,3,23,33,-6.00,0.00,0.00,861.00
1,3,23,33,-6.00,0.00,0.00,861.00
1,3,23,33,-6.00,0.00,0.00,912.00
1,3,23,33,-6.00,0.00,0.00,993.00
1,3,23,33,-6.00,0.00,0.00,1013.00
1,3,23,33,-6.00,0.00,0.00,1013.00
1,3,23,33,-5.00,0.00,0.00,966.00
1,3,23,33,-4.00,0.00,0.00,861.00
1,3,23,33,-4.00,0.00,0.00,980.00
1,3,23,33,-4.00,0.00,0.00,992.00
1,3,23,33,-4.00,0.00,0.00,992.00
1,3,23,33,-4.00,0.00,0.00,993.00
1,3,23,33,-4.00,0.00,0.00,993.00
1,3,23,33,-4.00,0.00,0.00,1013.00
1,3,23,33,-3.00,0.00,0.00,742.00
1,3,23,33,-3.00,0.00,0.00,823.00
1,3,23,33,-3.00,0.00,0.00,861.00
1,3,23,33,-3.00,0.00,0.00,920.00
1,3,23,33,-3.00,0.00,0.00,951.00
1,3,23,33,-2.00,0.00,0.00,834.00
1,3,23,33,-2.00,0.00,0.00,834.00
1,3,23,33,-2.00,0.00,0.00,861.00
1,3,23,33,-2.00,0.00,0.00,992.00
1,3,23,33,-2.00,0.00,0.00,993.00
1,3,23,33,-2.00,0.00,0.00,1013.00
1,3,23,33,-2.00,0.00,0.00,1013.00
1,3,23,33,-1.00,0.00,0.00,742.00
1,3,23,33,-1.00,0.00,0.00,861.00
1,3,23,33,-1.00,0.00,0.00,920.00
1,3,23,33,-1.00,0.00,0.00,951.00
1,3,23,33,-1.00,0.00,0.00,951.00
1,3,23,33,-1.00,0.00,0.00,1013.00
1,3,23,33,-1.00,0.00,0.00,1013.00
1,3,23,33,-1.00,0.00,0.00,1013.00
1,3,23,33,-1.00,0.00,0.00,1121.00
1,3,23,33,0.00,0.00,0.00,992.00
1,3,23,33,0.00,0.00,0.00,1013.00
1,3,23,33,1.00,0.00,0.00,861.00
1,3,23,33,1.00,0.00,0.00,994.00
1,3,23,33,2.00,0.00,0.00,861.00
1,3,23,33,3.00,0.00,1.00,994.00
1,3,23,33,6.00,0.00,0.00,861.00
1,3,23,33,8.00,0.00,0.00,834.00
1,3,23,33,9.00,0.00,0.00,861.00
1,3,23,33,9.00,0.00,0.00,861.00
1,3,23,33,9.00,0.00,1.00,851.00
1,3,23,33,15.00,1.00,0.00,920.00
1,3,23,33,23.00,1.00,0.00,861.00
1,3,23,33,36.00,1.00,0.00,1013.00
1,3,23,33,53.00,1.00,1.00,920.00
1,3,23,33,63.00,1.00,1.00,992.00
1,3,23,34,-16.00,0.00,0.00,666.00
1,3,23,34,-10.00,0.00,0.00,666.00
1,3,23,34,-9.00,0.00,0.00,629.00
1,3,23,34,-7.00,0.00,0.00,629.00
1,3,23,34,-7.00,0.00,0.00,666.00
1,3,23,34,-7.00,0.00,0.00,666.00
1,3,23,34,-7.00,0.00,0.00,666.00
1,3,23,34,-7.00,0.00,1.00,666.00
1,3,23,34,-6.00,0.00,0.00,620.00
1,3,23,34,-5.00,0.00,0.00,526.00
1,3,23,34,-5.00,0.00,0.00,526.00
1,3,23,34,-5.00,0.00,0.00,666.00
1,3,23,34,-5.00,0.00,0.00,666.00
1,3,23,34,-5.00,0.00,0.00,692.00
1,3,23,34,-4.00,0.00,0.00,666.00
1,3,23,34,-3.00,0.00,0.00,526.00
1,3,23,34,-3.00,0.00,0.00,526.00
1,3,23,34,-2.00,0.00,0.00,526.00
1,3,23,34,-2.00,0.00,0.00,620.00
1,3,23,34,-2.00,0.00,0.00,666.00
1,3,23,34,-2.00,0.00,0.00,666.00
1,3,23,34,-2.00,0.00,0.00,692.00
1,3,23,34,0.00,0.00,0.00,526.00
1,3,23,34,2.00,0.00,0.00,666.00
1,3,23,34,8.00,0.00,0.00,666.00
1,3,23,34,52.00,1.00,1.00,666.00
1,3,23,35,-3.00,0.00,0.00,210.00
1,3,23,36,-12.00,0.00,0.00,509.00
1,3,23,36,-11.00,0.00,0.00,449.00
1,3,23,36,-10.00,0.00,0.00,328.00
1,3,23,36,-9.00,0.00,0.00,337.00
1,3,23,36,-9.00,0.00,0.00,337.00
1,3,23,36,-9.00,0.00,0.00,365.00
1,3,23,36,-9.00,0.00,0.00,449.00
1,3,23,36,-9.00,0.00,0.00,476.00
1,3,23,36,-8.00,0.00,0.00,366.00
1,3,23,36,-8.00,0.00,0.00,366.00
1,3,23,36,-8.00,0.00,0.00,481.00
1,3,23,36,-7.00,0.00,0.00,366.00
1,3,23,36,-7.00,0.00,0.00,449.00
1,3,23,36,-6.00,0.00,0.00,449.00
1,3,23,36,-4.00,0.00,0.00,328.00
1,3,23,36,-4.00,0.00,0.00,337.00
1,3,23,36,-4.00,0.00,0.00,449.00
1,3,23,36,-4.00,0.00,0.00,509.00
1,3,23,36,-3.00,0.00,0.00,337.00
1,3,23,36,-3.00,0.00,0.00,366.00
1,3,23,36,-3.00,0.00,0.00,366.00
1,3,23,36,-2.00,0.00,0.00,366.00
1,3,23,36,-2.00,0.00,0.00,366.00
1,3,23,36,-1.00,0.00,0.00,476.00
1,3,23,36,1.00,0.00,0.00,413.00
1,3,23,36,3.00,0.00,0.00,449.00
1,3,23,36,6.00,0.00,0.00,481.00
1,3,23,36,6.00,0.00,0.00,509.00
1,3,23,36,8.00,0.00,0.00,449.00
1,3,23,36,9.00,0.00,0.00,413.00
1,3,23,36,10.00,0.00,0.00,509.00
1,3,23,36,11.00,0.00,0.00,413.00
1,3,23,36,14.00,0.00,0.00,481.00
1,3,23,36,15.00,1.00,0.00,366.00
1,3,23,36,1089.00,1.00,1.00,413.00
1,3,23,37,-6.00,0.00,0.00,550.00
1,3,23,37,-2.00,0.00,0.00,473.00
1,3,23,37,-1.00,0.00,0.00,515.00
1,3,23,37,83.00,1.00,1.00,473.00
1,3,23,37,174.00,1.00,1.00,550.00
1,3,23,38,-12.00,0.00,0.00,212.00
1,3,23,38,-10.00,0.00,0.00,204.00
1,3,23,38,-9.00,0.00,0.00,204.00
1,3,23,38,-8.00,0.00,0.00,212.00
1,3,23,38,-7.00,0.00,0.00,212.00
1,3,23,38,-6.00,0.00,0.00,120.00
1,3,23,38,-6.00,0.00,0.00,182.00
1,3,23,38,-6.00,0.00,0.00,204.00
1,3,23,38,-5.00,0.00,0.00,119.00
1,3,23,38,-5.00,0.00,0.00,119.00
1,3,23,38,-4.00,0.00,0.00,182.00
1,3,23,38,-3.00,0.00,0.00,182.00
1,3,23,38,-2.00,0.00,0.00,119.00
1,3,23,38,0.00,0.00,0.00,182.00
1,3,23,38,49.00,1.00,1.00,135.00
1,3,23,38,55.00,1.00,1.00,204.00
1,3,23,41,,,,413.00
1,3,23,41,,,,487.00
1,3,23,41,,,,678.00
1,3,23,41,-12.00,0.00,0.00,413.00
1,3,23,41,-11.00,0.00,0.00,678.00
1,3,23,41,-10.00,0.00,0.00,632.00
1,3,23,41,-10.00,0.00,0.00,654.00
1,3,23,41,-10.00,0.00,0.00,678.00
1,3,23,41,-9.00,0.00,0.00,413.00
1,3,23,41,-8.00,0.00,0.00,413.00
1,3,23,41,-7.00,0.00,0.00,413.00
1,3,23,41,-7.00,0.00,0.00,632.00
1,3,23,41,-7.00,0.00,0.00,654.00
1,3,23,41,-7.00,0.00,0.00,678.00
1,3,23,41,-6.00,0.00,0.00,678.00
1,3,23,41,-6.00,0.00,0.00,678.00
1,3,23,41,-5.00,0.00,0.00,594.00
1,3,23,41,-5.00,0.00,0.00,678.00
1,3,23,41,-4.00,0.00,0.00,413.00
1,3,23,41,-3.00,0.00,0.00,594.00
1,3,23,41,-3.00,0.00,0.00,594.00
1,3,23,41,-2.00,0.00,0.00,402.00
1,3,23,41,-2.00,0.00,0.00,594.00
1,3,23,41,-1.00,0.00,0.00,413.00
1,3,23,41,0.00,0.00,0.00,413.00
1,3,23,41,0.00,0.00,0.00,668.00
1,3,23,41,0.00,0.00,0.00,678.00
1,3,23,41,1.00,0.00,0.00,668.00
1,3,23,41,2.00,0.00,0.00,402.00
1,3,23,41,3.00,0.00,0.00,678.00
1,3,23,41,5.00,0.00,0.00,413.00
1,3,23,41,25.00,1.00,0.00,678.00
1,3,23,41,161.00,1.00,1.00,678.00
1,3,23,42,-10.00,0.00,0.00,588.00
1,3,23,42,-8.00,0.00,0.00,588.00
1,3,23,42,8.00,0.00,0.00,588.00
1,3,23,42,222.00,1.00,1.00,588.00
1,3,23,43,-12.00,0.00,0.00,453.00
1,3,23,43,-10.00,0.00,0.00,425.00
1,3,23,43,-8.00,0.00,0.00,201.00
1,3,23,43,-7.00,0.00,0.00,453.00
1,3,23,43,-6.00,0.00,0.00,371.00
1,3,23,43,-5.00,0.00,0.00,301.00
1,3,23,43,-5.00,0.00,0.00,425.00
1,3,23,43,-5.00,0.00,0.00,453.00
1,3,23,43,-5.00,0.00,0.00,453.00
1,3,23,43,-4.00,0.00,0.00,201.00
1,3,23,43,-4.00,0.00,0.00,453.00
1,3,23,43,-4.00,0.00,1.00,371.00
1,3,23,43,-3.00,0.00,0.00,201.00
1,3,23,43,-3.00,0.00,0.00,371.00
1,3,23,43,-3.00,0.00,0.00,453.00
1,3,23,43,-2.00,0.00,0.00,201.00
1,3,23,44,-12.00,0.00,0.00,406.00
1,3,23,44,-11.00,0.00,0.00,363.00
1,3,23,44,-10.00,0.00,0.00,406.00
1,3,23,44,-7.00,0.00,0.00,406.00
1,3,23,44,-4.00,0.00,0.00,363.00
1,3,23,44,-4.00,0.00,0.00,406.00
1,3,23,44,4.00,0.00,0.00,477.00
1,3,23,45,-11.00,0.00,0.00,764.00
1,3,23,45,-4.00,0.00,0.00,690.00
1,3,23,51,-11.00,0.00,0.00,772.00
1,3,23,52,-9.00,0.00,0.00,507.00
1,3,23,52,-8.00,0.00,0.00,576.00
1,3,23,52,-6.00,0.00,0.00,507.00
1,3,23,52,-5.00,0.00,0.00,507.00
1,3,23,52,-5.00,0.00,0.00,507.00
1,3,23,54,-7.00,0.00,0.00,675.00
1,3,23,54,-7.00,0.00,0.00,875.00
1,3,23,54,-6.00,0.00,0.00,675.00
1,3,23,54,-5.00,0.00,0.00,675.00
1,3,23,54,-2.00,0.00,0.00,462.00
1,3,23,54,1.00,0.00,0.00,462.00
1,3,23,54,33.00,1.00,1.00,675.00
1,3,23,54,40.00,1.00,0.00,675.00
1,3,23,54,54.00,1.00,1.00,554.00
1,3,23,63,-14.00,0.00,0.00,980.00
1,3,23,63,-11.00,0.00,0.00,726.00
1,3,23,63,-8.00,0.00,0.00,980.00
1,3,23,63,-7.00,0.00,0.00,726.00
1,3,23,63,-6.00,0.00,0.00,980.00
1,3,23,63,-5.00,0.00,0.00,980.00
1,3,23,63,-2.00,0.00,0.00,726.00
1,3,23,63,35.00,1.00,1.00,726.00
1,3,23,64,-10.00,0.00,0.00,1038.00
1,3,23,64,-8.00,0.00,0.00,814.00
1,3,23,64,-3.00,0.00,0.00,814.00
1,3,23,64,-3.00,0.00,0.00,814.00
1,3,23,64,-1.00,0.00,0.00,554.00
1,3,23,64,0.00,0.00,0.00,814.00
1,3,23,64,686.00,1.00,1.00,1038.00
1,3,23,72,-13.00,0.00,0.00,1089.00
1,3,23,72,-1.00,0.00,0.00,1089.00
1,3,23,74,-12.00,0.00,0.00,1303.00
1,3,23,74,-8.00,0.00,0.00,1430.00
1,3,23,74,-5.00,0.00,0.00,1325.00
1,3,23,74,-5.00,0.00,0.00,1325.00
1,3,23,74,-4.00,0.00,0.00,1303.00
1,3,23,74,-3.00,0.00,0.00,1067.00
1,3,23,74,-3.00,0.00,0.00,1117.00
1,3,23,74,-3.00,0.00,0.00,1325.00
1,3,23,74,-2.00,0.00,0.00,1303.00
1,3,23,74,-1.00,0.00,0.00,1067.00
1,3,23,74,-1.00,0.00,0.00,1303.00
1,3,23,74,-1.00,0.00,0.00,1430.00
1,3,23,74,-1.00,0.00,1.00,1231.00
1,3,23,74,0.00,0.00,0.00,1117.00
1,3,23,74,2.00,0.00,0.00,1060.00
1,3,23,74,3.00,0.00,0.00,1067.00
1,3,23,74,3.00,0.00,0.00,1325.00
1,3,23,74,7.00,0.00,0.00,1117.00
1,3,23,74,7.00,0.00,0.00,1303.00
1,3,23,74,9.00,0.00,0.00,1325.00
1,3,23,74,33.00,1.00,0.00,1303.00
1,3,23,81,-11.00,0.00,0.00,1814.00
1,3,23,81,-2.00,0.00,0.00,1814.00
1,3,23,81,0.00,0.00,0.00,2075.00
1,3,23,81,1.00,0.00,0.00,1814.00
1,3,23,81,4.00,0.00,0.00,2075.00
1,3,23,81,13.00,0.00,0.00,2075.00
1,3,23,81,82.00,1.00,1.00,2075.00
1,3,23,82,-7.00,0.00,0.00,1558.00
1,3,23,82,-5.00,0.00,0.00,1290.00
1,3,23,82,-4.00,0.00,0.00,1290.00
1,3,23,82,-3.00,0.00,0.00,1558.00
1,3,23,82,0.00,0.00,0.00,1558.00
1,3,23,82,3.00,0.00,0.00,1558.00
1,3,23,82,29.00,1.00,0.00,1558.00
1,3,23,82,106.00,1.00,1.00,1558.00
1,3,23,85,-4.00,0.00,0.00,2176.00
1,3,23,85,-2.00,0.00,0.00,2176.00
1,3,23,85,-1.00,0.00,0.00,1910.00
1,3,23,85,17.00,1.00,0.00,2176.00
1,3,23,87,-3.00,0.00,0.00,1927.00
1,3,23,91,-3.00,0.00,0.00,2370.00
1,3,23,91,-2.00,0.00,0.00,2370.00
1,3,23,91,-2.00,0.00,0.00,2402.00
1,3,23,91,-1.00,0.00,0.00,2402.00
1,3,23,91,-1.00,0.00,0.00,2402.00
1,3,23,91,5.00,0.00,0.00,2521.00
1,3,23,91,9.00,0.00,0.00,2402.00
1,3,23,91,11.00,0.00,0.00,2136.00
1,3,23,91,13.00,0.00,0.00,2521.00
1,3,23,91,16.00,1.00,0.00,2521.00
1,3,23,91,35.00,1.00,0.00,2402.00
1,3,23,93,-8.00,0.00,0.00,2378.00
1,3,23,93,-7.00,0.00,0.00,2125.00
1,3,23,93,6.00,0.00,0.00,2378.00
1,3,33,23,,,,1013.00
1,3,33,23,-14.00,0.00,0.00,742.00
1,3,33,23,-11.00,0.00,0.00,992.00
1,3,33,23,-10.00,0.00,0.00,1018.00
1,3,33,23,-10.00,0.00,0.00,1121.00
1,3,33,23,-9.00,0.00,0.00,834.00
1,3,33,23,-9.00,0.00,0.00,861.00
1,3,33,23,-9.00,0.00,0.00,861.00
1,3,33,23,-9.00,0.00,0.00,920.00
1,3,33,23,-9.00,0.00,0.00,920.00
1,3,33,23,-9.00,0.00,0.00,951.00
1,3,33,23,-9.00,0.00,0.00,992.00
1,3,33,23,-9.00,0.00,0.00,993.00
1,3,33,23,-8.00,0.00,0.00,861.00
1,3,33,23,-8.00,0.00,0.00,912.00
1,3,33,23,-8.00,0.00,0.00,935.00
1,3,33,23,-8.00,0.00,0.00,951.00
1,3,33,23,-7.00,0.00,0.00,861.00
1,3,33,23,-7.00,0.00,0.00,861.00
1,3,33,23,-7.00,0.00,0.00,861.00
1,3,33,23,-7.00,0.00,0.00,951.00
1,3,33,23,-7.00,0.00,0.00,1013.00
1,3,33,23,-7.00,0.00,0.00,1013.00
1,3,33,23,-6.00,0.00,0.00,861.00
1,3,33,23,-6.00,0.00,0.00,920.00
1,3,33,23,-6.00,0.00,0.00,920.00
1,3,33,23,-6.00,0.00,0.00,920.00
1,3,33,23,-6.00,0.00,0.00,1013.00
1,3,33,23,-6.00,0.00,0.00,1013.00
1,3,33,23,-5.00,0.00,0.00,742.00
1,3,33,23,-5.00,0.00,0.00,742.00
1,3,33,23,-5.00,0.00,0.00,834.00
1,3,33,23,-5.00,0.00,0.00,861.00
1,3,33,23,-5.00,0.00,0.00,882.00
1,3,33,23,-5.00,0.00,0.00,920.00
1,3,33,23,-5.00,0.00,0.00,1013.00
1,3,33,23,-5.00,0.00,0.00,1013.00
1,3,33,23,-4.00,0.00,0.00,823.00
1,3,33,23,-4.00,0.00,0.00,861.00
1,3,33,23,-4.00,0.00,0.00,861.00
1,3,33,23,-4.00,0.00,0.00,980.00
1,3,33,23,-4.00,0.00,0.00,1013.00
1,3,33,23,-4.00,0.00,0.00,1013.00
1,3,33,23,-3.00,0.00,0.00,992.00
1,3,33,23,-3.00,0.00,0.00,993.00
1,3,33,23,-3.00,0.00,0.00,1013.00
1,3,33,23,-2.00,0.00,0.00,861.00
1,3,33,23,-2.00,0.00,0.00,951.00
1,3,33,23,-1.00,0.00,0.00,834.00
1,3,33,23,-1.00,0.00,0.00,861.00
1,3,33,23,-1.00,0.00,0.00,966.00
1,3,33,23,-1.00,0.00,0.00,993.00
1,3,33,23,0.00,0.00,0.00,834.00
1,3,33,23,0.00,0.00,0.00,992.00
1,3,33,23,0.00,0.00,0.00,993.00
1,3,33,23,0.00,0.00,0.00,994.00
1,3,33,23,2.00,0.00,0.00,861.00
1,3,33,23,3.00,0.00,0.00,851.00
1,3,33,23,3.00,0.00,0.00,992.00
1,3,33,23,4.00,0.00,0.00,861.00
1,3,33,23,4.00,0.00,0.00,873.00
1,3,33,23,14.00,0.00,0.00,861.00
1,3,33,23,16.00,1.00,0.00,861.00
1,3,33,23,18.00,1.00,0.00,994.00
1,3,33,23,23.00,1.00,0.00,742.00
1,3,33,23,27.00,1.00,1.00,1013.00
1,3,33,23,29.00,1.00,1.00,1013.00
1,3,33,23,32.00,1.00,1.00,920.00
1,3,33,23,75.00,1.00,1.00,1013.00
1,3,33,23,91.00,1.00,1.00,861.00
1,3,34,23,-11.00,0.00,0.00,526.00
1,3,34,23,-11.00,0.00,0.00,666.00
1,3,34,23,-10.00,0.00,0.00,629.00
1,3,34,23,-10.00,0.00,0.00,666.00
1,3,34,23,-9.00,0.00,0.00,666.00
1,3,34,23,-8.00,0.00,0.00,629.00
1,3,34,23,-8.00,0.00,0.00,666.00
1,3,34,23,-5.00,0.00,0.00,526.00
1,3,34,23,-5.00,0.00,0.00,666.00
1,3,34,23,-5.00,0.00,0.00,666.00
1,3,34,23,-5.00,0.00,0.00,666.00
1,3,34,23,-5.00,0.00,0.00,692.00
1,3,34,23,-4.00,0.00,0.00,620.00
1,3,34,23,-4.00,0.00,0.00,620.00
1,3,34,23,-4.00,0.00,0.00,666.00
1,3,34,23,-4.00,0.00,0.00,692.00
1,3,34,23,-3.00,0.00,0.00,526.00
1,3,34,23,-3.00,0.00,0.00,666.00
1,3,34,23,-2.00,0.00,0.00,666.00
1,3,34,23,-1.00,0.00,0.00,526.00
1,3,34,23,-1.00,0.00,0.00,666.00
1,3,34,23,10.00,0.00,0.00,526.00
1,3,34,23,16.00,1.00,0.00,526.00
1,3,34,23,47.00,1.00,1.00,666.00
1,3,34,23,51.00,1.00,1.00,666.00
1,3,35,23,24.00,1.00,0.00,210.00
1,3,36,23,-13.00,0.00,0.00,449.00
1,3,36,23,-12.00,0.00,0.00,413.00
1,3,36,23,-10.00,0.00,0.00,337.00
1,3,36,23,-10.00,0.00,0.00,413.00
1,3,36,23,-9.00,0.00,0.00,365.00
1,3,36,23,-9.00,0.00,0.00,366.00
1,3,36,23,-9.00,0.00,1.00,481.00
1,3,36,23,-8.00,0.00,0.00,328.00
1,3,36,23,-8.00,0.00,0.00,366.00
1,3,36,23,-8.00,0.00,0.00,449.00
1,3,36,23,-8.00,0.00,0.00,504.00
1,3,36,23,-8.00,0.00,0.00,509.00
1,3,36,23,-7.00,0.00,0.00,337.00
1,3,36,23,-7.00,0.00,0.00,413.00
1,3,36,23,-7.00,0.00,0.00,449.00
1,3,36,23,-7.00,0.00,1.00,481.00
1,3,36,23,-6.00,0.00,0.00,337.00
1,3,36,23,-5.00,0.00,0.00,337.00
1,3,36,23,-5.00,0.00,0.00,366.00
1,3,36,23,-5.00,0.00,0.00,413.00
1,3,36,23,-5.00,0.00,0.00,449.00
1,3,36,23,-5.00,0.00,0.00,449.00
1,3,36,23,-5.00,0.00,0.00,449.00
1,3,36,23,-5.00,0.00,0.00,476.00
1,3,36,23,-4.00,0.00,0.00,366.00
