DAY_OF_MONTH,DAY_OF_WEEK,ORIGIN_WAC,DEST_WAC,DEP_DELAY,DEP_DEL15,ARR_DEL15,DISTANCE
1,7,3,23,-9.00,0.00,0.00,1576.00
1,7,3,23,-9.00,0.00,1.00,1576.00
1,7,3,23,-8.00,0.00,0.00,1576.00
1,7,3,23,-7.00,0.00,0.00,1576.00
1,7,4,23,-8.00,0.00,0.00,1605.00
1,7,11,23,-14.00,0.00,0.00,157.00
1,7,11,23,-9.00,0.00,0.00,196.00
1,7,11,23,-5.00,0.00,0.00,157.00
1,7,11,23,-5.00,0.00,0.00,196.00
1,7,11,23,-3.00,0.00,0.00,157.00
1,7,11,23,0.00,0.00,1.00,196.00
1,7,11,23,10.00,0.00,0.00,196.00
1,7,11,23,38.00,1.00,1.00,157.00
1,7,11,23,141.00,1.00,1.00,196.00
1,7,12,23,-7.00,0.00,0.00,364.00
1,7,12,23,-6.00,0.00,0.00,364.00
1,7,12,23,-1.00,0.00,0.00,364.00
1,7,12,23,8.00,0.00,1.00,364.00
1,7,12,23,62.00,1.00,1.00,364.00
1,7,13,23,,,,280.00
1,7,13,23,,,,280.00
1,7,13,23,,,,280.00
1,7,13,23,,,,496.00
1,7,13,23,,,,496.00
1,7,13,23,-9.00,0.00,0.00,280.00
1,7,13,23,-8.00,0.00,0.00,496.00
1,7,13,23,-8.00,0.00,0.00,496.00
1,7,13,23,-7.00,0.00,0.00,280.00
1,7,13,23,-7.00,0.00,0.00,280.00
1,7,13,23,-7.00,0.00,0.00,496.00
1,7,13,23,-5.00,0.00,0.00,496.00
1,7,13,23,-4.00,0.00,0.00,280.00
1,7,13,23,-4.00,0.00,0.00,280.00
1,7,13,23,-3.00,0.00,0.00,280.00
1,7,13,23,-2.00,0.00,0.00,496.00
1,7,13,23,-1.00,0.00,0.00,280.00
1,7,13,23,-1.00,0.00,0.00,280.00
1,7,13,23,0.00,0.00,0.00,280.00
1,7,13,23,1.00,0.00,0.00,280.00
1,7,13,23,5.00,0.00,0.00,280.00
1,7,13,23,5.00,0.00,0.00,280.00
1,7,13,23,13.00,0.00,1.00,280.00
1,7,13,23,25.00,1.00,1.00,280.00
1,7,13,23,28.00,1.00,1.00,496.00
1,7,13,23,56.00,1.00,1.00,280.00
1,7,13,23,69.00,1.00,1.00,280.00
1,7,13,23,74.00,1.00,1.00,280.00
1,7,13,23,74.00,1.00,1.00,496.00
1,7,13,23,92.00,1.00,1.00,496.00
1,7,13,23,97.00,1.00,1.00,496.00
1,7,13,23,104.00,1.00,1.00,280.00
1,7,13,23,106.00,1.00,1.00,280.00
1,7,13,23,143.00,1.00,1.00,280.00
1,7,13,23,179.00,1.00,1.00,280.00
1,7,13,23,183.00,1.00,1.00,280.00
1,7,13,23,222.00,1.00,1.00,280.00
1,7,14,23,-6.00,0.00,0.00,289.00
1,7,14,23,-4.00,0.00,0.00,289.00
1,7,14,23,-4.00,0.00,0.00,289.00
1,7,14,23,-3.00,0.00,0.00,289.00
1,7,14,23,68.00,1.00,1.00,289.00
1,7,15,23,-6.00,0.00,0.00,237.00
1,7,15,23,-5.00,0.00,0.00,237.00
1,7,15,23,36.00,1.00,1.00,237.00
1,7,15,23,69.00,1.00,1.00,237.00
1,7,15,23,76.00,1.00,1.00,237.00
1,7,16,23,-5.00,0.00,0.00,335.00
1,7,16,23,10.00,0.00,0.00,335.00
1,7,16,23,111.00,1.00,1.00,335.00
1,7,21,23,,,,319.00
1,7,21,23,-1.00,0.00,0.00,319.00
1,7,21,23,0.00,0.00,0.00,319.00
1,7,21,23,7.00,0.00,0.00,319.00
1,7,21,23,114.00,1.00,1.00,319.00
1,7,21,23,151.00,1.00,1.00,319.00
1,7,21,23,186.00,1.00,1.00,319.00
1,7,21,23,204.00,1.00,1.00,319.00
1,7,21,23,212.00,1.00,1.00,319.00
1,7,21,23,253.00,1.00,1.00,319.00
1,7,22,23,,,,228.00
1,7,22,23,,,,279.00
1,7,22,23,-12.00,0.00,0.00,335.00
1,7,22,23,-10.00,0.00,0.00,335.00
1,7,22,23,-8.00,0.00,0.00,335.00
1,7,22,23,-7.00,0.00,0.00,94.00
1,7,22,23,-6.00,0.00,0.00,96.00
1,7,22,23,-6.00,0.00,0.00,335.00
1,7,22,23,-6.00,0.00,0.00,340.00
1,7,22,23,-5.00,0.00,0.00,340.00
1,7,22,23,-3.00,0.00,0.00,340.00
1,7,22,23,-2.00,0.00,0.00,279.00
1,7,22,23,-1.00,0.00,1.00,96.00
1,7,22,23,0.00,0.00,1.00,335.00
1,7,22,23,11.00,0.00,1.00,335.00
1,7,22,23,15.00,1.00,1.00,96.00
1,7,22,23,18.00,1.00,,335.00
1,7,22,23,21.00,1.00,1.00,335.00
1,7,22,23,26.00,1.00,1.00,335.00
1,7,22,23,27.00,1.00,1.00,335.00
1,7,22,23,31.00,1.00,1.00,340.00
1,7,22,23,38.00,1.00,1.00,335.00
1,7,22,23,48.00,1.00,1.00,335.00
1,7,22,23,53.00,1.00,1.00,228.00
1,7,22,23,53.00,1.00,1.00,335.00
1,7,22,23,67.00,1.00,1.00,335.00
1,7,22,23,93.00,1.00,1.00,340.00
1,7,22,23,98.00,1.00,1.00,94.00
1,7,22,23,107.00,1.00,1.00,335.00
1,7,22,23,114.00,1.00,1.00,228.00
1,7,22,23,117.00,1.00,1.00,279.00
1,7,23,3,-6.00,0.00,0.00,1576.00
1,7,23,3,-6.00,0.00,0.00,1576.00
1,7,23,3,0.00,0.00,0.00,1576.00
1,7,23,3,16.00,1.00,0.00,1576.00
1,7,23,4,-7.00,0.00,0.00,1605.00
1,7,23,11,-9.00,0.00,0.00,157.00
1,7,23,11,-5.00,0.00,0.00,196.00
1,7,23,11,-4.00,0.00,0.00,196.00
1,7,23,11,11.00,0.00,0.00,157.00
1,7,23,11,17.00,1.00,0.00,196.00
1,7,23,11,19.00,1.00,1.00,157.00
1,7,23,11,29.00,1.00,1.00,196.00
1,7,23,11,117.00,1.00,1.00,196.00
1,7,23,11,134.00,1.00,1.00,157.00
1,7,23,12,-5.00,0.00,0.00,364.00
1,7,23,12,-3.00,0.00,0.00,364.00
1,7,23,12,1.00,0.00,0.00,364.00
1,7,23,12,28.00,1.00,0.00,364.00
1,7,23,12,105.00,1.00,1.00,364.00
1,7,23,13,,,,280.00
1,7,23,13,,,,280.00
1,7,23,13,,,,280.00
1,7,23,13,,,,280.00
1,7,23,13,,,,280.00
1,7,23,13,,,,496.00
1,7,23,13,,,,496.00
1,7,23,13,,,,496.00
1,7,23,13,-13.00,0.00,0.00,496.00
1,7,23,13,-10.00,0.00,0.00,496.00
1,7,23,13,-9.00,0.00,0.00,280.00
1,7,23,13,-8.00,0.00,0.00,280.00
1,7,23,13,-6.00,0.00,0.00,280.00
1,7,23,13,-4.00,0.00,0.00,280.00
1,7,23,13,-4.00,0.00,0.00,280.00
1,7,23,13,-4.00,0.00,1.00,280.00
1,7,23,13,-2.00,0.00,0.00,280.00
1,7,23,13,0.00,0.00,0.00,280.00
1,7,23,13,0.00,0.00,0.00,496.00
1,7,23,13,1.00,0.00,0.00,280.00
1,7,23,13,3.00,0.00,0.00,496.00
1,7,23,13,5.00,0.00,0.00,280.00
1,7,23,13,9.00,0.00,0.00,280.00
1,7,23,13,10.00,0.00,0.00,496.00
1,7,23,13,13.00,0.00,0.00,280.00
1,7,23,13,15.00,1.00,1.00,496.00
1,7,23,13,18.00,1.00,1.00,280.00
1,7,23,13,21.00,1.00,0.00,280.00
1,7,23,13,34.00,1.00,1.00,496.00
1,7,23,13,71.00,1.00,1.00,496.00
1,7,23,13,73.00,1.00,1.00,280.00
1,7,23,13,114.00,1.00,1.00,280.00
1,7,23,13,129.00,1.00,1.00,280.00
1,7,23,13,135.00,1.00,1.00,280.00
1,7,23,13,178.00,1.00,1.00,280.00
1,7,23,13,231.00,1.00,1.00,280.00
1,7,23,13,260.00,1.00,1.00,280.00
1,7,23,14,,,,289.00
1,7,23,14,-3.00,0.00,0.00,289.00
1,7,23,14,24.00,1.00,0.00,289.00
1,7,23,14,46.00,1.00,1.00,289.00
1,7,23,14,88.00,1.00,1.00,289.00
1,7,23,15,-5.00,0.00,0.00,237.00
1,7,23,15,-5.00,0.00,0.00,237.00
1,7,23,15,13.00,0.00,0.00,237.00
1,7,23,15,15.00,1.00,0.00,237.00
1,7,23,15,90.00,1.00,1.00,237.00
1,7,23,16,-10.00,0.00,0.00,335.00
1,7,23,16,-5.00,0.00,0.00,335.00
1,7,23,16,68.00,1.00,1.00,335.00
1,7,23,21,-9.00,0.00,0.00,319.00
1,7,23,21,-4.00,0.00,0.00,319.00
1,7,23,21,-2.00,0.00,0.00,319.00
1,7,23,21,1.00,0.00,0.00,319.00
1,7,23,21,4.00,0.00,0.00,319.00
1,7,23,21,186.00,1.00,1.00,319.00
1,7,23,21,218.00,1.00,1.00,319.00
1,7,23,21,224.00,1.00,1.00,319.00
1,7,23,21,252.00,1.00,1.00,319.00
1,7,23,21,324.00,1.00,1.00,319.00
1,7,23,22,,,,228.00
1,7,23,22,,,,279.00
1,7,23,22,-12.00,0.00,0.00,340.00
1,7,23,22,-8.00,0.00,0.00,94.00
1,7,23,22,-6.00,0.00,0.00,335.00
1,7,23,22,-5.00,0.00,0.00,335.00
1,7,23,22,-5.00,0.00,0.00,335.00
1,7,23,22,-5.00,0.00,0.00,335.00
1,7,23,22,-4.00,0.00,0.00,335.00
1,7,23,22,-2.00,0.00,0.00,335.00
1,7,23,22,-1.00,0.00,0.00,340.00
1,7,23,22,10.00,0.00,0.00,335.00
1,7,23,22,10.00,0.00,0.00,335.00
1,7,23,22,19.00,1.00,1.00,335.00
1,7,23,22,23.00,1.00,1.00,228.00
1,7,23,22,30.00,1.00,1.00,335.00
1,7,23,22,34.00,1.00,1.00,335.00
1,7,23,22,46.00,1.00,1.00,340.00
1,7,23,22,57.00,1.00,1.00,335.00
1,7,23,22,70.00,1.00,1.00,340.00
1,7,23,22,73.00,1.00,1.00,335.00
1,7,23,22,90.00,1.00,1.00,279.00
1,7,23,22,96.00,1.00,1.00,96.00
1,7,23,22,99.00,1.00,1.00,340.00
1,7,23,22,113.00,1.00,1.00,94.00
1,7,23,22,116.00,1.00,1.00,96.00
1,7,23,22,124.00,1.00,1.00,335.00
1,7,23,22,130.00,1.00,1.00,279.00
1,7,23,22,151.00,1.00,1.00,335.00
1,7,23,22,169.00,1.00,,228.00
1,7,23,23,-6.00,0.00,0.00,268.00
1,7,23,23,-5.00,0.00,0.00,268.00
1,7,23,23,-4.00,0.00,0.00,268.00
1,7,23,23,-4.00,0.00,0.00,268.00
1,7,23,23,-3.00,0.00,0.00,84.00
1,7,23,23,-1.00,0.00,0.00,268.00
1,7,23,23,1.00,0.00,0.00,268.00
1,7,23,23,7.00,0.00,0.00,268.00
1,7,23,23,10.00,0.00,0.00,268.00
1,7,23,23,20.00,1.00,1.00,268.00
1,7,23,23,41.00,1.00,1.00,268.00
1,7,23,23,78.00,1.00,1.00,84.00
1,7,23,23,105.00,1.00,1.00,268.00
1,7,23,23,109.00,1.00,1.00,268.00
1,7,23,33,,,,861.00
1,7,23,33,,,,882.00
1,7,23,33,,,,1013.00
1,7,23,33,-22.00,0.00,0.00,827.00
1,7,23,33,-12.00,0.00,0.00,963.00
1,7,23,33,-10.00,0.00,0.00,827.00
1,7,23,33,-10.00,0.00,1.00,834.00
1,7,23,33,-9.00,0.00,0.00,1013.00
1,7,23,33,-8.00,0.00,0.00,823.00
1,7,23,33,-8.00,0.00,0.00,951.00
1,7,23,33,-7.00,0.00,0.00,742.00
1,7,23,33,-7.00,0.00,0.00,920.00
1,7,23,33,-6.00,0.00,0.00,809.00
1,7,23,33,-6.00,0.00,0.00,920.00
1,7,23,33,-6.00,0.00,1.00,992.00
1,7,23,33,-5.00,0.00,0.00,861.00
1,7,23,33,-5.00,0.00,0.00,861.00
1,7,23,33,-5.00,0.00,0.00,861.00
1,7,23,33,-5.00,0.00,0.00,873.00
1,7,23,33,-5.00,0.00,0.00,882.00
1,7,23,33,-5.00,0.00,0.00,966.00
1,7,23,33,-5.00,0.00,0.00,993.00
1,7,23,33,-5.00,0.00,0.00,1013.00
1,7,23,33,-4.00,0.00,0.00,861.00
1,7,23,33,-4.00,0.00,0.00,866.00
1,7,23,33,-4.00,0.00,0.00,992.00
1,7,23,33,-4.00,0.00,0.00,1013.00
1,7,23,33,-3.00,0.00,0.00,834.00
1,7,23,33,-3.00,0.00,0.00,861.00
1,7,23,33,-3.00,0.00,0.00,873.00
1,7,23,33,-3.00,0.00,0.00,992.00
1,7,23,33,-3.00,0.00,0.00,993.00
1,7,23,33,-3.00,0.00,0.00,1013.00
1,7,23,33,-2.00,0.00,0.00,834.00
1,7,23,33,-2.00,0.00,0.00,861.00
1,7,23,33,-1.00,0.00,0.00,694.00
1,7,23,33,-1.00,0.00,0.00,861.00
1,7,23,33,-1.00,0.00,0.00,861.00
1,7,23,33,-1.00,0.00,0.00,1013.00
1,7,23,33,0.00,0.00,0.00,861.00
1,7,23,33,0.00,0.00,0.00,861.00
1,7,23,33,0.00,0.00,0.00,873.00
1,7,23,33,0.00,0.00,0.00,992.00
1,7,23,33,0.00,0.00,0.00,994.00
1,7,23,33,0.00,0.00,0.00,994.00
1,7,23,33,0.00,0.00,0.00,1018.00
1,7,23,33,0.00,0.00,1.00,951.00
1,7,23,33,1.00,0.00,0.00,861.00
1,7,23,33,1.00,0.00,0.00,920.00
1,7,23,33,1.00,0.00,0.00,966.00
1,7,23,33,2.00,0.00,1.00,1013.00
1,7,23,33,3.00,0.00,0.00,994.00
1,7,23,33,4.00,0.00,0.00,861.00
1,7,23,33,4.00,0.00,0.00,992.00
1,7,23,33,5.00,0.00,0.00,882.00
1,7,23,33,7.00,0.00,0.00,994.00
1,7,23,33,12.00,0.00,0.00,951.00
1,7,23,33,12.00,0.00,1.00,992.00
1,7,23,33,13.00,0.00,1.00,912.00
1,7,23,33,14.00,0.00,0.00,834.00
1,7,23,33,15.00,1.00,0.00,834.00
1,7,23,33,16.00,1.00,0.00,834.00
1,7,23,33,16.00,1.00,0.00,878.00
1,7,23,33,17.00,1.00,0.00,861.00
1,7,23,33,19.00,1.00,0.00,920.00
1,7,23,33,20.00,1.00,1.00,951.00
1,7,23,33,23.00,1.00,1.00,992.00
1,7,23,33,24.00,1.00,1.00,920.00
1,7,23,33,25.00,1.00,1.00,993.00
1,7,23,33,26.00,1.00,1.00,861.00
1,7,23,33,26.00,1.00,1.00,920.00
1,7,23,33,26.00,1.00,1.00,992.00
1,7,23,33,28.00,1.00,1.00,1013.00
1,7,23,33,29.00,1.00,1.00,920.00
1,7,23,33,29.00,1.00,1.00,935.00
1,7,23,33,30.00,1.00,1.00,834.00
1,7,23,33,33.00,1.00,1.00,980.00
1,7,23,33,34.00,1.00,1.00,992.00
1,7,23,33,51.00,1.00,1.00,993.00
1,7,23,33,71.00,1.00,1.00,920.00
1,7,23,33,76.00,1.00,1.00,920.00
1,7,23,33,85.00,1.00,1.00,742.00
1,7,23,33,96.00,1.00,1.00,993.00
1,7,23,33,100.00,1.00,1.00,861.00
1,7,23,33,104.00,1.00,1.00,920.00
1,7,23,33,107.00,1.00,1.00,992.00
1,7,23,33,108.00,1.00,1.00,1013.00
1,7,23,33,109.00,1.00,1.00,957.00
1,7,23,33,113.00,1.00,1.00,935.00
1,7,23,33,115.00,1.00,1.00,861.00
1,7,23,33,119.00,1.00,1.00,1013.00
1,7,23,33,122.00,1.00,1.00,861.00
1,7,23,33,158.00,1.00,1.00,920.00
1,7,23,33,169.00,1.00,1.00,861.00
1,7,23,33,211.00,1.00,1.00,933.00
1,7,23,33,347.00,1.00,1.00,742.00
1,7,23,34,,,,666.00
1,7,23,34,-15.00,0.00,0.00,620.00
1,7,23,34,-12.00,0.00,0.00,666.00
1,7,23,34,-9.00,0.00,0.00,666.00
1,7,23,34,-7.00,0.00,0.00,620.00
1,7,23,34,-5.00,0.00,0.00,526.00
1,7,23,34,-5.00,0.00,0.00,666.00
1,7,23,34,-4.00,0.00,0.00,526.00
1,7,23,34,-4.00,0.00,0.00,629.00
1,7,23,34,-4.00,0.00,0.00,666.00
1,7,23,34,-3.00,0.00,0.00,620.00
1,7,23,34,-3.00,0.00,0.00,666.00
1,7,23,34,-2.00,0.00,0.00,526.00
1,7,23,34,-2.00,0.00,0.00,526.00
1,7,23,34,-1.00,0.00,0.00,526.00
1,7,23,34,-1.00,0.00,0.00,666.00
1,7,23,34,-1.00,0.00,0.00,666.00
1,7,23,34,-1.00,0.00,0.00,666.00
1,7,23,34,-1.00,0.00,0.00,692.00
1,7,23,34,-1.00,0.00,1.00,666.00
1,7,23,34,-1.00,0.00,1.00,666.00
1,7,23,34,0.00,0.00,0.00,526.00
1,7,23,34,0.00,0.00,0.00,714.00
1,7,23,34,1.00,0.00,0.00,666.00
1,7,23,34,2.00,0.00,0.00,526.00
1,7,23,34,2.00,0.00,0.00,526.00
1,7,23,34,2.00,0.00,0.00,666.00
1,7,23,34,4.00,0.00,0.00,526.00
1,7,23,34,5.00,0.00,0.00,526.00
1,7,23,34,5.00,0.00,0.00,526.00
1,7,23,34,6.00,0.00,0.00,666.00
1,7,23,34,16.00,1.00,0.00,666.00
1,7,23,34,46.00,1.00,1.00,692.00
1,7,23,34,46.00,1.00,1.00,692.00
1,7,23,34,47.00,1.00,1.00,666.00
1,7,23,34,58.00,1.00,1.00,666.00
1,7,23,34,59.00,1.00,1.00,629.00
1,7,23,34,65.00,1.00,1.00,579.00
1,7,23,34,84.00,1.00,1.00,666.00
1,7,23,34,96.00,1.00,1.00,629.00
1,7,23,34,119.00,1.00,1.00,666.00
1,7,23,35,-6.00,0.00,0.00,90.00
1,7,23,35,-1.00,0.00,0.00,210.00
1,7,23,35,-1.00,0.00,0.00,210.00
1,7,23,35,60.00,1.00,1.00,90.00
1,7,23,35,78.00,1.00,1.00,90.00
1,7,23,36,,,,365.00
1,7,23,36,,,,509.00
1,7,23,36,-13.00,0.00,0.00,366.00
1,7,23,36,-7.00,0.00,0.00,413.00
1,7,23,36,-7.00,0.00,0.00,481.00
1,7,23,36,-7.00,0.00,0.00,509.00
1,7,23,36,-6.00,0.00,0.00,413.00
1,7,23,36,-6.00,0.00,0.00,449.00
1,7,23,36,-5.00,0.00,0.00,328.00
1,7,23,36,-5.00,0.00,0.00,366.00
1,7,23,36,-5.00,0.00,0.00,366.00
1,7,23,36,-5.00,0.00,0.00,449.00
1,7,23,36,-5.00,0.00,0.00,449.00
1,7,23,36,-4.00,0.00,0.00,337.00
1,7,23,36,-4.00,0.00,0.00,337.00
1,7,23,36,-4.00,0.00,0.00,366.00
1,7,23,36,-3.00,0.00,0.00,337.00
1,7,23,36,-3.00,0.00,0.00,337.00
1,7,23,36,-3.00,0.00,0.00,449.00
1,7,23,36,-2.00,0.00,0.00,365.00
1,7,23,36,-2.00,0.00,0.00,509.00
1,7,23,36,-1.00,0.00,0.00,449.00
1,7,23,36,0.00,0.00,0.00,449.00
1,7,23,36,0.00,0.00,0.00,449.00
1,7,23,36,1.00,0.00,1.00,481.00
1,7,23,36,2.00,0.00,0.00,337.00
1,7,23,36,8.00,0.00,1.00,481.00
1,7,23,36,9.00,0.00,0.00,366.00
1,7,23,36,11.00,0.00,1.00,509.00
1,7,23,36,12.00,0.00,1.00,365.00
1,7,23,36,13.00,0.00,0.00,366.00
1,7,23,36,15.00,1.00,0.00,366.00
1,7,23,36,18.00,1.00,0.00,337.00
1,7,23,36,18.00,1.00,1.00,449.00
1,7,23,36,21.00,1.00,1.00,449.00
1,7,23,36,27.00,1.00,1.00,413.00
1,7,23,36,34.00,1.00,0.00,366.00
1,7,23,36,53.00,1.00,1.00,337.00
1,7,23,36,58.00,1.00,1.00,449.00
1,7,23,36,59.00,1.00,1.00,337.00
1,7,23,36,78.00,1.00,1.00,337.00
1,7,23,36,85.00,1.00,1.00,449.00
1,7,23,36,91.00,1.00,1.00,328.00
1,7,23,36,100.00,1.00,1.00,337.00
1,7,23,37,-7.00,0.00,0.00,515.00
1,7,23,37,-6.00,0.00,1.00,473.00
1,7,23,37,-5.00,0.00,0.00,473.00
1,7,23,37,1.00,0.00,0.00,515.00
1,7,23,37,4.00,0.00,0.00,550.00
1,7,23,37,28.00,1.00,1.00,515.00
1,7,23,38,,,,119.00
1,7,23,38,,,,212.00
1,7,23,38,-8.00,0.00,0.00,182.00
1,7,23,38,-8.00,0.00,0.00,204.00
1,7,23,38,-7.00,0.00,0.00,182.00
1,7,23,38,-6.00,0.00,0.00,198.00
1,7,23,38,-6.00,0.00,0.00,212.00
1,7,23,38,-5.00,0.00,0.00,182.00
1,7,23,38,-5.00,0.00,0.00,204.00
1,7,23,38,-4.00,0.00,0.00,119.00
1,7,23,38,-4.00,0.00,0.00,212.00
1,7,23,38,-3.00,0.00,0.00,204.00
1,7,23,38,0.00,0.00,0.00,94.00
1,7,23,38,0.00,0.00,0.00,119.00
1,7,23,38,12.00,0.00,0.00,201.00
1,7,23,38,24.00,1.00,1.00,182.00
1,7,23,38,58.00,1.00,1.00,198.00
1,7,23,38,79.00,1.00,1.00,212.00
1,7,23,38,97.00,1.00,1.00,212.00
1,7,23,38,128.00,1.00,1.00,212.00
1,7,23,38,378.00,1.00,1.00,212.00
1,7,23,39,246.00,1.00,1.00,356.00
1,7,23,41,-10.00,0.00,0.00,413.00
1,7,23,41,-9.00,0.00,0.00,528.00
1,7,23,41,-8.00,0.00,0.00,413.00
1,7,23,41,-8.00,0.00,0.00,413.00
1,7,23,41,-7.00,0.00,0.00,402.00
1,7,23,41,-7.00,0.00,0.00,413.00
1,7,23,41,-7.00,0.00,0.00,594.00
1,7,23,41,-6.00,0.00,0.00,413.00
1,7,23,41,-6.00,0.00,0.00,594.00
1,7,23,41,-6.00,0.00,0.00,678.00
1,7,23,41,-5.00,0.00,0.00,413.00
1,7,23,41,-5.00,0.00,0.00,632.00
1,7,23,41,-5.00,0.00,0.00,678.00
1,7,23,41,-4.00,0.00,0.00,402.00
1,7,23,41,-3.00,0.00,0.00,632.00
1,7,23,41,-3.00,0.00,0.00,678.00
1,7,23,41,-1.00,0.00,0.00,402.00
1,7,23,41,-1.00,0.00,0.00,402.00
1,7,23,41,-1.00,0.00,0.00,413.00
1,7,23,41,-1.00,0.00,0.00,594.00
1,7,23,41,-1.00,0.00,0.00,678.00
1,7,23,41,-1.00,0.00,1.00,413.00
1,7,23,41,0.00,0.00,0.00,594.00
1,7,23,41,0.00,0.00,0.00,668.00
1,7,23,41,0.00,0.00,0.00,678.00
1,7,23,41,3.00,0.00,0.00,654.00
1,7,23,41,3.00,0.00,0.00,678.00
1,7,23,41,3.00,0.00,0.00,678.00
1,7,23,41,4.00,0.00,0.00,413.00
1,7,23,41,6.00,0.00,0.00,678.00
1,7,23,41,7.00,0.00,0.00,678.00
1,7,23,41,7.00,0.00,0.00,678.00
1,7,23,41,10.00,0.00,0.00,594.00
1,7,23,41,10.00,0.00,1.00,413.00
1,7,23,41,13.00,0.00,0.00,413.00
1,7,23,41,14.00,0.00,0.00,668.00
1,7,23,41,14.00,0.00,0.00,668.00
1,7,23,41,18.00,1.00,0.00,632.00
1,7,23,41,19.00,1.00,0.00,413.00
1,7,23,41,22.00,1.00,0.00,528.00
1,7,23,41,24.00,1.00,1.00,594.00
1,7,23,41,28.00,1.00,1.00,678.00
1,7,23,41,33.00,1.00,0.00,668.00
1,7,23,41,33.00,1.00,1.00,413.00
1,7,23,41,39.00,1.00,1.00,402.00
1,7,23,41,39.00,1.00,1.00,632.00
1,7,23,41,58.00,1.00,1.00,678.00
1,7,23,41,59.00,1.00,1.00,678.00
1,7,23,41,61.00,1.00,1.00,594.00
1,7,23,41,62.00,1.00,1.00,678.00
1,7,23,41,69.00,1.00,1.00,632.00
1,7,23,41,69.00,1.00,1.00,678.00
1,7,23,41,87.00,1.00,1.00,668.00
1,7,23,41,139.00,1.00,1.00,654.00
1,7,23,41,172.00,1.00,1.00,668.00
1,7,23,41,225.00,1.00,1.00,678.00
1,7,23,41,258.00,1.00,1.00,678.00
1,7,23,42,-11.00,0.00,0.00,588.00
1,7,23,42,-8.00,0.00,0.00,588.00
1,7,23,42,-7.00,0.00,0.00,588.00
1,7,23,42,23.00,1.00,1.00,588.00
1,7,23,42,58.00,1.00,1.00,588.00
1,7,23,42,83.00,1.00,1.00,588.00
1,7,23,43,-10.00,0.00,0.00,201.00
1,7,23,43,-8.00,0.00,0.00,164.00
1,7,23,43,-8.00,0.00,0.00,371.00
1,7,23,43,-8.00,0.00,0.00,453.00
1,7,23,43,-7.00,0.00,0.00,399.00
1,7,23,43,-7.00,0.00,0.00,453.00
1,7,23,43,-6.00,0.00,0.00,453.00
1,7,23,43,-5.00,0.00,0.00,164.00
1,7,23,43,-5.00,0.00,0.00,201.00
1,7,23,43,-5.00,0.00,0.00,453.00
1,7,23,43,-4.00,0.00,0.00,164.00
1,7,23,43,-3.00,0.00,0.00,453.00
1,7,23,43,-2.00,0.00,0.00,453.00
1,7,23,43,-2.00,0.00,1.00,399.00
1,7,23,43,-1.00,0.00,0.00,164.00
1,7,23,43,-1.00,0.00,0.00,301.00
1,7,23,43,0.00,0.00,0.00,301.00
1,7,23,43,0.00,0.00,0.00,399.00
1,7,23,43,0.00,0.00,0.00,453.00
1,7,23,43,1.00,0.00,0.00,301.00
1,7,23,43,5.00,0.00,0.00,201.00
1,7,23,43,5.00,0.00,0.00,425.00
1,7,23,43,11.00,0.00,0.00,201.00
1,7,23,43,20.00,1.00,1.00,453.00
1,7,23,43,30.00,1.00,1.00,399.00
1,7,23,43,34.00,1.00,1.00,425.00
1,7,23,43,38.00,1.00,1.00,425.00
1,7,23,43,41.00,1.00,1.00,301.00
1,7,23,43,42.00,1.00,1.00,371.00
1,7,23,43,44.00,1.00,1.00,573.00
1,7,23,43,94.00,1.00,1.00,573.00
1,7,23,43,129.00,1.00,1.00,453.00
1,7,23,43,256.00,1.00,1.00,453.00
1,7,23,43,436.00,1.00,1.00,201.00
1,7,23,44,-7.00,0.00,0.00,406.00
1,7,23,44,-5.00,0.00,0.00,335.00
1,7,23,44,-5.00,0.00,0.00,363.00
1,7,23,44,-5.00,0.00,0.00,406.00
1,7,23,44,-4.00,0.00,0.00,406.00
1,7,23,44,-3.00,0.00,0.00,406.00
1,7,23,44,2.00,0.00,0.00,477.00
1,7,23,44,32.00,1.00,1.00,363.00
1,7,23,44,34.00,1.00,1.00,477.00
1,7,23,44,47.00,1.00,1.00,406.00
1,7,23,44,82.00,1.00,1.00,477.00
1,7,23,44,90.00,1.00,1.00,406.00
1,7,23,44,127.00,1.00,1.00,335.00
1,7,23,44,226.00,1.00,1.00,477.00
1,7,23,45,85.00,1.00,1.00,764.00
1,7,23,45,100.00,1.00,1.00,764.00
1,7,23,51,89.00,1.00,1.00,772.00
1,7,23,51,141.00,1.00,1.00,772.00
1,7,23,52,-10.00,0.00,0.00,507.00
1,7,23,52,-8.00,0.00,0.00,576.00
1,7,23,52,-6.00,0.00,0.00,576.00
1,7,23,52,-4.00,0.00,0.00,507.00
1,7,23,52,-4.00,0.00,0.00,507.00
1,7,23,52,-3.00,0.00,0.00,507.00
1,7,23,52,25.00,1.00,1.00,507.00
1,7,23,52,43.00,1.00,1.00,507.00
1,7,23,52,56.00,1.00,1.00,507.00
1,7,23,52,67.00,1.00,1.00,507.00
1,7,23,52,77.00,1.00,1.00,507.00
1,7,23,52,94.00,1.00,1.00,507.00
1,7,23,52,118.00,1.00,1.00,576.00
1,7,23,52,217.00,1.00,1.00,507.00
1,7,23,54,,,,641.00
1,7,23,54,-6.00,0.00,0.00,675.00
1,7,23,54,-5.00,0.00,0.00,675.00
1,7,23,54,-5.00,0.00,0.00,875.00
